Período,DEPARTAMENTO,SE SINTIERON ALGUNA VEZ DISCRIMINADOS,Numero Faltas
Abr 2022 - Sep 2022,PROVINCIA DE LIMA,PARA ELEGIR AUTORIDADES,51.899082183837798
Abr 2022 - Sep 2022,PROVINCIA DE LIMA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,64.017303466796804
Abr 2022 - Sep 2022,PROVINCIA CONSTITUCIONAL DEL CALLAO,PARA ELEGIR AUTORIDADES,51.759918212890597
Abr 2022 - Sep 2022,PROVINCIA CONSTITUCIONAL DEL CALLAO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,58.066314697265597
Abr 2022 - Sep 2022,REGION LIMA,PARA ELEGIR AUTORIDADES,50.502693176269503
Abr 2022 - Sep 2022,REGION LIMA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,69.738861083984304
Abr 2022 - Sep 2022,LORETO,PARA ELEGIR AUTORIDADES,75.112106323242102
Abr 2022 - Sep 2022,LORETO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,80.601608276367102
Abr 2022 - Sep 2022,MADRE DE DIOS,PARA ELEGIR AUTORIDADES,44.900814056396399
Abr 2022 - Sep 2022,MADRE DE DIOS,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,62.901344299316399
Abr 2022 - Sep 2022,MOQUEGUA,PARA ELEGIR AUTORIDADES,30.104946136474599
Abr 2022 - Sep 2022,MOQUEGUA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,50.696384429931598
Abr 2022 - Sep 2022,PASCO,PARA ELEGIR AUTORIDADES,48.482986450195298
Abr 2022 - Sep 2022,PASCO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,53.416477203369098
Abr 2022 - Sep 2022,PIURA,PARA ELEGIR AUTORIDADES,78.251243591308494
Abr 2022 - Sep 2022,PIURA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,68.785316467285099
Abr 2022 - Sep 2022,PUNO,PARA ELEGIR AUTORIDADES,50.757408142089801
Abr 2022 - Sep 2022,PUNO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,68.334220886230398
Abr 2022 - Sep 2022,SAN MARTÍN,PARA ELEGIR AUTORIDADES,75.706382751464801
Abr 2022 - Sep 2022,SAN MARTÍN,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,70.567192077636705
Abr 2022 - Sep 2022,TACNA,PARA ELEGIR AUTORIDADES,67.661491394042898
Abr 2022 - Sep 2022,TACNA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,74.406776428222599
Abr 2022 - Sep 2022,TUMBES,PARA ELEGIR AUTORIDADES,32.358043670654197
Abr 2022 - Sep 2022,TUMBES,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,59.160755157470703
Abr 2022 - Sep 2022,UCAYALI,PARA ELEGIR AUTORIDADES,46.862411499023402
Abr 2022 - Sep 2022,UCAYALI,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,63.554786682128899
May 2022 - Oct 2022,AMAZONAS,PARA ELEGIR AUTORIDADES,73.198455810546804
May 2022 - Oct 2022,AMAZONAS,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,73.849014282226506
May 2022 - Oct 2022,ANCASH,PARA ELEGIR AUTORIDADES,89.608039855957003
May 2022 - Oct 2022,ANCASH,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,86.704536437988196
May 2022 - Oct 2022,APURÍMAC,PARA ELEGIR AUTORIDADES,69.651077270507798
May 2022 - Oct 2022,APURÍMAC,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,64.364944458007798
May 2022 - Oct 2022,AREQUIPA,PARA ELEGIR AUTORIDADES,71.032936096191406
May 2022 - Oct 2022,AREQUIPA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,70.000968933105398
May 2022 - Oct 2022,AYACUCHO,PARA ELEGIR AUTORIDADES,44.174972534179602
May 2022 - Oct 2022,AYACUCHO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,52.698844909667898
May 2022 - Oct 2022,CAJAMARCA,PARA ELEGIR AUTORIDADES,58.479740142822202
May 2022 - Oct 2022,CAJAMARCA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,52.129425048828097
May 2022 - Oct 2022,CUSCO,PARA ELEGIR AUTORIDADES,43.846435546875
May 2022 - Oct 2022,CUSCO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,38.556663513183501
May 2022 - Oct 2022,HUANCAVELICA,PARA ELEGIR AUTORIDADES,61.255764007568303
May 2022 - Oct 2022,HUANCAVELICA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,41.648174285888601
May 2022 - Oct 2022,HUÁNUCO,PARA ELEGIR AUTORIDADES,77.658058166503906
May 2022 - Oct 2022,HUÁNUCO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,76.144363403320298
May 2022 - Oct 2022,ICA,PARA ELEGIR AUTORIDADES,26.168613433837798
May 2022 - Oct 2022,ICA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,61.265739440917898
May 2022 - Oct 2022,JUNÍN,PARA ELEGIR AUTORIDADES,54.906120300292898
May 2022 - Oct 2022,JUNÍN,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,36.898746490478501
May 2022 - Oct 2022,LA LIBERTAD,PARA ELEGIR AUTORIDADES,58.787120819091697
May 2022 - Oct 2022,LA LIBERTAD,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,66.09521484375
May 2022 - Oct 2022,LAMBAYEQUE,PARA ELEGIR AUTORIDADES,66.906600952148395
May 2022 - Oct 2022,LAMBAYEQUE,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,58.42720413208
May 2022 - Oct 2022,LIMA,PARA ELEGIR AUTORIDADES,51.897808074951101
May 2022 - Oct 2022,LIMA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,62.5706176757812
May 2022 - Oct 2022,PROVINCIA DE LIMA,PARA ELEGIR AUTORIDADES,51.361125946044901
May 2022 - Oct 2022,PROVINCIA DE LIMA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,63.042427062988203
May 2022 - Oct 2022,PROVINCIA CONSTITUCIONAL DEL CALLAO,PARA ELEGIR AUTORIDADES,58.005836486816399
May 2022 - Oct 2022,PROVINCIA CONSTITUCIONAL DEL CALLAO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,54.2175903320312
May 2022 - Oct 2022,REGION LIMA,PARA ELEGIR AUTORIDADES,50.899478912353501
May 2022 - Oct 2022,REGION LIMA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,67.138397216796804
May 2022 - Oct 2022,LORETO,PARA ELEGIR AUTORIDADES,76.427223205566406
May 2022 - Oct 2022,LORETO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,77.243019104003906
May 2022 - Oct 2022,MADRE DE DIOS,PARA ELEGIR AUTORIDADES,44.985183715820298
May 2022 - Oct 2022,MADRE DE DIOS,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,65.586204528808494
May 2022 - Oct 2022,MOQUEGUA,PARA ELEGIR AUTORIDADES,30.531885147094702
May 2022 - Oct 2022,MOQUEGUA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,51.539836883544901
May 2022 - Oct 2022,PASCO,PARA ELEGIR AUTORIDADES,47.715671539306598
May 2022 - Oct 2022,PASCO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,51.000396728515597
May 2022 - Oct 2022,PIURA,PARA ELEGIR AUTORIDADES,79.664375305175696
May 2022 - Oct 2022,PIURA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,69.413459777832003
May 2022 - Oct 2022,PUNO,PARA ELEGIR AUTORIDADES,44.902408599853501
May 2022 - Oct 2022,PUNO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,69.063415527343693
May 2022 - Oct 2022,SAN MARTÍN,PARA ELEGIR AUTORIDADES,76.607139587402301
May 2022 - Oct 2022,SAN MARTÍN,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,70.138153076171804
May 2022 - Oct 2022,TACNA,PARA ELEGIR AUTORIDADES,65.5465087890625
May 2022 - Oct 2022,TACNA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,72.201492309570298
May 2022 - Oct 2022,TUMBES,PARA ELEGIR AUTORIDADES,31.7272033691406
May 2022 - Oct 2022,TUMBES,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,58.666732788085902
May 2022 - Oct 2022,UCAYALI,PARA ELEGIR AUTORIDADES,57.680526733398402
May 2022 - Oct 2022,UCAYALI,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,63.914558410644503
Jun 2022 - Nov 2022,AMAZONAS,PARA ELEGIR AUTORIDADES,70.579734802245994
Jun 2022 - Nov 2022,AMAZONAS,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,77.927658081054602
Jun 2022 - Nov 2022,ANCASH,PARA ELEGIR AUTORIDADES,88.514190673828097
Jun 2022 - Nov 2022,ANCASH,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,84.987335205078097
Jun 2022 - Nov 2022,APURÍMAC,PARA ELEGIR AUTORIDADES,70.220542907714801
Jun 2022 - Nov 2022,APURÍMAC,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,64.545074462890597
Jun 2022 - Nov 2022,AREQUIPA,PARA ELEGIR AUTORIDADES,69.583984375
Jun 2022 - Nov 2022,AREQUIPA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,70.131752014160099
Jun 2022 - Nov 2022,AYACUCHO,PARA ELEGIR AUTORIDADES,47.264617919921797
Jun 2022 - Nov 2022,AYACUCHO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,53.8023262023925
Jun 2022 - Nov 2022,CAJAMARCA,PARA ELEGIR AUTORIDADES,58.6989135742187
Jun 2022 - Nov 2022,CAJAMARCA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,54.309673309326101
Jun 2022 - Nov 2022,CUSCO,PARA ELEGIR AUTORIDADES,47.922634124755803
Jun 2022 - Nov 2022,CUSCO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,36.329780578613203
Jun 2022 - Nov 2022,HUANCAVELICA,PARA ELEGIR AUTORIDADES,67.817268371582003
Jun 2022 - Nov 2022,HUANCAVELICA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,35.528755187988203
Jun 2022 - Nov 2022,HUÁNUCO,PARA ELEGIR AUTORIDADES,75.720413208007798
Jun 2022 - Nov 2022,HUÁNUCO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,76.118156433105398
Jun 2022 - Nov 2022,ICA,PARA ELEGIR AUTORIDADES,26.2560520172119
Jun 2022 - Nov 2022,ICA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,61.7496948242187
Jun 2022 - Nov 2022,JUNÍN,PARA ELEGIR AUTORIDADES,56.240245819091697
Jun 2022 - Nov 2022,JUNÍN,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,35.812248229980398
Jun 2022 - Nov 2022,LA LIBERTAD,PARA ELEGIR AUTORIDADES,58.770336151122997
Jun 2022 - Nov 2022,LA LIBERTAD,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,69.374031066894503
Jun 2022 - Nov 2022,LAMBAYEQUE,PARA ELEGIR AUTORIDADES,66.532600402832003
Jun 2022 - Nov 2022,LAMBAYEQUE,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,58.610546112060497
Jun 2022 - Nov 2022,LIMA,PARA ELEGIR AUTORIDADES,53.360694885253899
Jun 2022 - Nov 2022,LIMA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,61.403144836425703
Jun 2022 - Nov 2022,PROVINCIA DE LIMA,PARA ELEGIR AUTORIDADES,52.683277130126903
Jun 2022 - Nov 2022,PROVINCIA DE LIMA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,62.365077972412102
Jun 2022 - Nov 2022,PROVINCIA CONSTITUCIONAL DEL CALLAO,PARA ELEGIR AUTORIDADES,58.511138916015597
Jun 2022 - Nov 2022,PROVINCIA CONSTITUCIONAL DEL CALLAO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,51.073600769042898
Jun 2022 - Nov 2022,REGION LIMA,PARA ELEGIR AUTORIDADES,55.159923553466697
Jun 2022 - Nov 2022,REGION LIMA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,62.837944030761697
Jun 2022 - Nov 2022,LORETO,PARA ELEGIR AUTORIDADES,76.6866455078125
Jun 2022 - Nov 2022,LORETO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,76.539665222167898
Jun 2022 - Nov 2022,MADRE DE DIOS,PARA ELEGIR AUTORIDADES,42.709575653076101
Jun 2022 - Nov 2022,MADRE DE DIOS,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,67.180343627929602
Jun 2022 - Nov 2022,MOQUEGUA,PARA ELEGIR AUTORIDADES,30.309165954589801
Jun 2022 - Nov 2022,MOQUEGUA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,50.455337524413999
Jun 2022 - Nov 2022,PASCO,PARA ELEGIR AUTORIDADES,43.665729522705
Jun 2022 - Nov 2022,PASCO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,55.638290405273402
Jun 2022 - Nov 2022,PIURA,PARA ELEGIR AUTORIDADES,78.665145874023395
Jun 2022 - Nov 2022,PIURA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,71.790473937988196
Jun 2022 - Nov 2022,PUNO,PARA ELEGIR AUTORIDADES,45.161907196044901
Jun 2022 - Nov 2022,PUNO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,68.494918823242102
Jun 2022 - Nov 2022,SAN MARTÍN,PARA ELEGIR AUTORIDADES,75.483314514160099
Jun 2022 - Nov 2022,SAN MARTÍN,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,69.580078125
Jun 2022 - Nov 2022,TACNA,PARA ELEGIR AUTORIDADES,67.244644165039006
Jun 2022 - Nov 2022,TACNA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,73.408073425292898
Jun 2022 - Nov 2022,TUMBES,PARA ELEGIR AUTORIDADES,28.364110946655199
Jun 2022 - Nov 2022,TUMBES,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,63.831443786621001
Jun 2022 - Nov 2022,UCAYALI,PARA ELEGIR AUTORIDADES,56.682163238525298
Jun 2022 - Nov 2022,UCAYALI,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,65.068351745605398
Jul 2022 - Dic 2022,AMAZONAS,PARA ELEGIR AUTORIDADES,73.203437805175696
Jul 2022 - Dic 2022,AMAZONAS,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,77.883308410644503
Jul 2022 - Dic 2022,ANCASH,PARA ELEGIR AUTORIDADES,88.680274963378906
Jul 2022 - Dic 2022,ANCASH,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,84.053489685058494
Jul 2022 - Dic 2022,APURÍMAC,PARA ELEGIR AUTORIDADES,72.218536376953097
Jul 2022 - Dic 2022,APURÍMAC,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,64.112129211425696
Jul 2022 - Dic 2022,AREQUIPA,PARA ELEGIR AUTORIDADES,69.141746520995994
Jul 2022 - Dic 2022,AREQUIPA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,73.316459655761705
Jul 2022 - Dic 2022,AYACUCHO,PARA ELEGIR AUTORIDADES,42.373111724853501
Jul 2022 - Dic 2022,AYACUCHO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,59.900161743163999
Jul 2022 - Dic 2022,CAJAMARCA,PARA ELEGIR AUTORIDADES,55.8593139648437
Jul 2022 - Dic 2022,CAJAMARCA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,56.959304809570298
Jul 2022 - Dic 2022,CUSCO,PARA ELEGIR AUTORIDADES,46.658618927001903
Jul 2022 - Dic 2022,CUSCO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,39.202781677246001
Jul 2022 - Dic 2022,HUANCAVELICA,PARA ELEGIR AUTORIDADES,67.181228637695298
Jul 2022 - Dic 2022,HUANCAVELICA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,33.050125122070298
Jul 2022 - Dic 2022,HUÁNUCO,PARA ELEGIR AUTORIDADES,75.022811889648395
Jul 2022 - Dic 2022,HUÁNUCO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,76.458488464355398
Jul 2022 - Dic 2022,ICA,PARA ELEGIR AUTORIDADES,27.228784561157202
Jul 2022 - Dic 2022,ICA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,60.447410583496001
Jul 2022 - Dic 2022,JUNÍN,PARA ELEGIR AUTORIDADES,55.517974853515597
Jul 2022 - Dic 2022,JUNÍN,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,38.632350921630803
Jul 2022 - Dic 2022,LA LIBERTAD,PARA ELEGIR AUTORIDADES,61.241146087646399
Jul 2022 - Dic 2022,LA LIBERTAD,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,69.011322021484304
Jul 2022 - Dic 2022,LAMBAYEQUE,PARA ELEGIR AUTORIDADES,64.088821411132798
Jul 2022 - Dic 2022,LAMBAYEQUE,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,60.072673797607401
Jul 2022 - Dic 2022,LIMA,PARA ELEGIR AUTORIDADES,52.438831329345703
Jul 2022 - Dic 2022,LIMA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,58.422206878662102
Jul 2022 - Dic 2022,PROVINCIA DE LIMA,PARA ELEGIR AUTORIDADES,51.248546600341697
Jul 2022 - Dic 2022,PROVINCIA DE LIMA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,59.483818054199197
Jul 2022 - Dic 2022,PROVINCIA CONSTITUCIONAL DEL CALLAO,PARA ELEGIR AUTORIDADES,61.264362335205
Jul 2022 - Dic 2022,PROVINCIA CONSTITUCIONAL DEL CALLAO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,47.129898071288999
Jul 2022 - Dic 2022,REGION LIMA,PARA ELEGIR AUTORIDADES,56.689380645751903
Jul 2022 - Dic 2022,REGION LIMA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,58.984554290771399
Jul 2022 - Dic 2022,LORETO,PARA ELEGIR AUTORIDADES,76.741035461425696
Jul 2022 - Dic 2022,LORETO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,76.409446716308494
Jul 2022 - Dic 2022,MADRE DE DIOS,PARA ELEGIR AUTORIDADES,40.635345458984297
Jul 2022 - Dic 2022,MADRE DE DIOS,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,73.273742675781193
Jul 2022 - Dic 2022,MOQUEGUA,PARA ELEGIR AUTORIDADES,29.759086608886701
Jul 2022 - Dic 2022,MOQUEGUA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,50.151111602783203
Jul 2022 - Dic 2022,PASCO,PARA ELEGIR AUTORIDADES,39.900650024413999
Jul 2022 - Dic 2022,PASCO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,55.758163452148402
Jul 2022 - Dic 2022,PIURA,PARA ELEGIR AUTORIDADES,77.336502075195298
Jul 2022 - Dic 2022,PIURA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,72.935195922851506
Jul 2022 - Dic 2022,PUNO,PARA ELEGIR AUTORIDADES,42.645015716552699
Jul 2022 - Dic 2022,PUNO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,68.000823974609304
Jul 2022 - Dic 2022,SAN MARTÍN,PARA ELEGIR AUTORIDADES,73.480506896972599
Jul 2022 - Dic 2022,SAN MARTÍN,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,70.186012268066406
Jul 2022 - Dic 2022,TACNA,PARA ELEGIR AUTORIDADES,72.042869567870994
Jul 2022 - Dic 2022,TACNA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,74.343643188476506
Jul 2022 - Dic 2022,TUMBES,PARA ELEGIR AUTORIDADES,30.385438919067301
Jul 2022 - Dic 2022,TUMBES,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,62.604225158691399
Jul 2022 - Dic 2022,UCAYALI,PARA ELEGIR AUTORIDADES,56.833641052246001
Jul 2022 - Dic 2022,UCAYALI,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,60.184844970703097
Ago 2022 - Ene 2023,AMAZONAS,PARA ELEGIR AUTORIDADES,71.3441162109375
Ago 2022 - Ene 2023,AMAZONAS,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,80.523445129394503
Ago 2022 - Ene 2023,ANCASH,PARA ELEGIR AUTORIDADES,90.061782836914006
Ago 2022 - Ene 2023,ANCASH,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,80.522850036620994
Ago 2022 - Ene 2023,APURÍMAC,PARA ELEGIR AUTORIDADES,71.060173034667898
Ago 2022 - Ene 2023,APURÍMAC,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,61.636180877685497
Ago 2022 - Ene 2023,AREQUIPA,PARA ELEGIR AUTORIDADES,67.454902648925696
Ago 2022 - Ene 2023,AREQUIPA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,72.816101074218693
Ago 2022 - Ene 2023,AYACUCHO,PARA ELEGIR AUTORIDADES,41.779617309570298
Ago 2022 - Ene 2023,AYACUCHO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,63.910717010497997
Ago 2022 - Ene 2023,CAJAMARCA,PARA ELEGIR AUTORIDADES,59.814468383788999
Ago 2022 - Ene 2023,CAJAMARCA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,57.339977264404197
Ago 2022 - Ene 2023,CUSCO,PARA ELEGIR AUTORIDADES,45.341133117675703
Ago 2022 - Ene 2023,CUSCO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,39.297134399413999
Ago 2022 - Ene 2023,HUANCAVELICA,PARA ELEGIR AUTORIDADES,68.121444702148395
Ago 2022 - Ene 2023,HUANCAVELICA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,35.740547180175703
Ago 2022 - Ene 2023,HUÁNUCO,PARA ELEGIR AUTORIDADES,76.085502624511705
Ago 2022 - Ene 2023,HUÁNUCO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,76.951141357421804
Ago 2022 - Ene 2023,ICA,PARA ELEGIR AUTORIDADES,25.726768493652301
Ago 2022 - Ene 2023,ICA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,61.717025756835902
Ago 2022 - Ene 2023,JUNÍN,PARA ELEGIR AUTORIDADES,53.069202423095703
Ago 2022 - Ene 2023,JUNÍN,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,39.127716064453097
Ago 2022 - Ene 2023,LA LIBERTAD,PARA ELEGIR AUTORIDADES,64.324020385742102
Ago 2022 - Ene 2023,LA LIBERTAD,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,66.974273681640597
Ago 2022 - Ene 2023,LAMBAYEQUE,PARA ELEGIR AUTORIDADES,60.997589111328097
Ago 2022 - Ene 2023,LAMBAYEQUE,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,62.917343139648402
Ago 2022 - Ene 2023,LIMA,PARA ELEGIR AUTORIDADES,51.838901519775298
Ago 2022 - Ene 2023,LIMA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,59.202518463134702
Ago 2022 - Ene 2023,PROVINCIA DE LIMA,PARA ELEGIR AUTORIDADES,51.020866394042898
Ago 2022 - Ene 2023,PROVINCIA DE LIMA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,60.749553680419901
Ago 2022 - Ene 2023,PROVINCIA CONSTITUCIONAL DEL CALLAO,PARA ELEGIR AUTORIDADES,56.053535461425703
Ago 2022 - Ene 2023,PROVINCIA CONSTITUCIONAL DEL CALLAO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,48.095085144042898
Ago 2022 - Ene 2023,REGION LIMA,PARA ELEGIR AUTORIDADES,56.667598724365199
Ago 2022 - Ene 2023,REGION LIMA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,54.404441833496001
Ago 2022 - Ene 2023,LORETO,PARA ELEGIR AUTORIDADES,75.645301818847599
Ago 2022 - Ene 2023,LORETO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,75.438117980957003
Ago 2022 - Ene 2023,MADRE DE DIOS,PARA ELEGIR AUTORIDADES,36.935214996337798
Ago 2022 - Ene 2023,MADRE DE DIOS,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,74.730583190917898
Ago 2022 - Ene 2023,MOQUEGUA,PARA ELEGIR AUTORIDADES,32.774322509765597
Ago 2022 - Ene 2023,MOQUEGUA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,50.755680084228501
Ago 2022 - Ene 2023,PASCO,PARA ELEGIR AUTORIDADES,40.357753753662102
Ago 2022 - Ene 2023,PASCO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,57.262779235839801
Ago 2022 - Ene 2023,PIURA,PARA ELEGIR AUTORIDADES,77.072959899902301
Ago 2022 - Ene 2023,PIURA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,74.404052734375
Ago 2022 - Ene 2023,PUNO,PARA ELEGIR AUTORIDADES,38.099735260009702
Ago 2022 - Ene 2023,PUNO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,67.511344909667898
Ago 2022 - Ene 2023,SAN MARTÍN,PARA ELEGIR AUTORIDADES,74.596717834472599
Ago 2022 - Ene 2023,SAN MARTÍN,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,74.659713745117102
