AÑO,MES,CONGLOME,VIVIENDA,HOGAR,CODPERSO,CODINFOR,UBIGEO,DOMINIO,ESTRATO,P23,P24_1,P24_2,P24_3,P24_4,P24_5,P24_6,P24_7,P24_8,P24_9,P24_10,P24_11,P25,P26_1,P26_2,P26_3,P26_4,P26_5,P26_6,P26_7,P26_8,P26_9,P26_10,P26_11,P26_12,P26_13,P27_1,P27_2,P27_3,P27_4,P27_5,P27_6,P27_7,P28,P29_1,P29_2,P29_3,P29_4,P29_5,P29_6,P32,P33_1,P33_2,P34,P34A,P34B,P34C,P34D,P37,P38,P38A,P39B1,P39B2,P40$1,P40$2,P40$3,P40$4,P40$5,P40$6,P40$7,P40$8,P41,P42A$1,P42A$2,P42A$3,P42A$4,P42A$5,P42A$6,P42A$9,P42A$7,P42A$8,P43,P44,P45_1,P45_2,P203_02,P204_02,P205_02,P206_02,P207_02,P208_02,P209_02,P301_02,TICUEST01B,FACTOR
2024,02,019400,083,11,02,02,200408,1,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,2,2, , ,3,1500,3,3, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,2,1,2, ,2,64,2,3,2,659.814255785259
2024,02,019400,084,11,01,01,200408,1,7,2,2,2,2,2,2,2,2,2,2,1,2,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0, , , , , , , ,2,2,2, ,1,1, , ,2,600,2,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,2,68,3,3,2,659.814255785259
2024,02,019400,085,11,01,01,200408,1,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,3,3, , ,3,2000,2,1, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,2,1,1,2, ,1,56,2,3,2,659.814255785259
2024,02,019400,086,11,01,01,200408,1,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,3,3, ,2,2, , ,3,300,2,1, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,2,1,1,2, ,2,72,5,3,2,659.814255785259
2024,02,019400,088,11,02,02,200408,1,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,2,2, ,2,2, , ,3,500,2,1, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,2,1,2, ,2,65,1,3,2,659.814255785259
2024,02,019400,090,11,01,01,200408,1,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2,2, ,2,2, , ,3,2000,2,3, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,2,1,1,2, ,1,63,2,6,2,659.814255785259
2024,02,019400,091,11,01,01,200408,1,7,1,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2,2, ,2,2, , ,3,2000,2,3, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,2,1,1,2, ,1,38,5,10,2,659.814255785259
2024,02,019400,092,11,01,01,200408,1,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,1,2, ,3,3, , ,3,3000,2,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,1,65,2,4,2,659.814255785259
2024,02,019411,069,11,02,02,200410,1,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,2,1,6,3,3,3,3,3,1000,1,4, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,1,2,1,2, ,2,41,1,3,2,659.814255785259
2024,02,019411,070,11,01,01,200410,1,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,1,1,1,1,3,1000,1,3, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,1,1,1,2, ,1,75,2,3,2,659.814255785259
2024,02,019411,071,11,01,01,200410,1,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,1,1,1,1,3,500,2,1, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,1,1,1,2, ,1,84,6,3,2,659.814255785259
2024,02,019411,072,11,01,01,200410,1,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,1,1,1,1,2,400,3,1, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,1,1,1,2, ,1,93,3,1,2,659.814255785259
2024,02,019411,280,11,01,01,200410,1,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,3,3, , ,3,500,1,1, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,1,74,2,3,2,659.814255785259
2024,02,019411,282,11,01,01,200410,1,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,1,1,1,1,3,250,1,1, ,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,5,1,1,1,1,2, ,2,59,5,3,2,659.814255785259
2024,02,019411,283,11,01,01,200410,1,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,3,3,3,3,2,1000,1,1, ,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,5,1,1,1,1,2, ,1,53,2,3,2,659.814255785259
2024,02,019433,041,11,01,01,200201,4,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,3,1,5,2,2, , ,3,1500,3,1, ,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2,5,1,1,1,1,2, ,1,82,2,3,2,1070.45687996775
2024,02,019433,042,11,02,02,200201,4,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,3,2,2,2,3,1200,1,1, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,2,2,1,2, ,2,43,2,4,2,1070.45687996775
2024,02,019433,043,11,01,01,200201,4,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,2,2, ,2,2, , ,3,2000,2,1, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,1,68,2,4,2,1070.45687996775
2024,02,019433,202,11,02,02,200201,4,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2,2, ,2,2,2,2,3,1500,2,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,2,2,1,2, ,2,47,2,4,2,1070.45687996775
2024,02,019433,204,11,02,02,200201,4,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2,2, ,2,2,2,3,3,2300,3,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,10,2,1,2, ,2,42,2,4,2,1070.45687996775
2024,02,019433,206,11,02,02,200201,4,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2,2, ,2,2,2,2,3,1800,2,2, ,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1, ,2,2,2,1,2, ,2,51,2,5,2,1070.45687996775
2024,02,019433,207,11,01,01,200201,4,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,3,2, , ,3,950,2,1, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,1,63,2,4,2,1070.45687996775
2024,02,019450,008,11,01,01,210101,6,2,2,2,2,2,2,2,2,2,2,2,1,2,10,0,0,0,0,0,0,1,0,0,0,0,0,0, , , , , , , ,7,1,1,1,1,1,1,2,2,3, , , , , ,3,3500,3,5, ,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2,4,3,1,1,1,2, ,1,83,2,8,2,2890.87830809182
2024,02,019450,150,11,01,01,210101,6,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, , , , , ,3,5000,1,2, ,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,2,3,1,1,1,1,2, ,1,72,3,5,2,2890.87830809182
2024,02,019461,099,11,02,02,210101,6,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, , , , , ,3,1000,1,4, ,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,3,3,1,1,2,1,2, ,2,51,2,6,2,3606.01312193762
2024,02,019461,116,11,01,01,210101,6,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,1,3, ,1,1, , ,3,600,1,1, ,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,3,3,1,1,1,1,2, ,2,77,2,1,2,3606.01312193762
2024,02,019472,017,11,01,01,211105,6,2,3,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,1,3,3,4, , ,3,800,1,2, ,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2,2,5,2,1,1,2, ,1,45,2,3,2,3606.01321240128
2024,02,019472,028,11,01,01,211105,6,2,2,1,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0, , , , , , , ,2,1,1,2,3,2,2,4,1,3, ,4,3, , ,2,1500,1,3, ,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,2,5,10,1,1,1,2, ,1,38,5,6,2,3606.01321240128
2024,02,019472,039,11,01,01,211105,6,2,1,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,3, , , , , ,2,2500,1,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,2,1,1,2, ,1,29,1,5,2,3606.01321240128
2024,02,019472,082,11,01,01,211105,6,2,3,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,4,4, , ,3,2000,1,5, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,2,1,1,2, ,1,72,2,6,2,3606.01321240128
2024,02,019491,026,11,01,01,211101,6,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,3, , , , , ,3,1400,2,1, ,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,5,2,1,1,1,2, ,1,59,1,4,2,3606.01312193762
2024,02,019491,035,11,02,02,211101,6,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,2,2, , , ,3,3,3,700,2,1, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,3,2,1,2, ,2,30,1,6,2,3606.01312193762
2024,02,019491,043,11,02,02,211101,6,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,3,2, ,4,4,4,4,3,1000,1,3, ,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,5,1,1,2,1,2, ,2,35,1,6,2,3606.01312193762
2024,02,019491,066,11,02,02,211101,6,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,3,2, , , , , ,3,1300,1,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,2,1,2, ,2,49,1,3,2,3606.01312193762
2024,02,019493,012,11,02,02,210801,6,5,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,2,2, ,3,3,3,3,2,1000,1,2, ,0,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,2,4,1,1,2,1,2, ,1,49,1,3,2,3606.01312193762
2024,02,019493,034,11,01,01,210801,6,5,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,2,2, ,2,2,2,2,1,1000,1,3, ,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,3,1,1,1,1,2, ,2,30,1,5,2,3606.01312193762
2024,02,019493,077,11,01,01,210801,6,5,3,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,1,2, , ,3,1000,1,4, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,1,1,1,2, ,1,48,1,5,2,3606.01312193762
2024,02,019493,099,11,02,02,210801,6,5,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,1,1, , ,3,2000,2,4, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,10,2,1,2, ,2,36,1,8,2,3606.01312193762
2024,02,019493,121,11,01,01,210801,6,5,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,4,4, , ,3,5000,2,4, ,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2,3,3,10,1,1,2, ,2,62,3,8,2,3606.01312193762
2024,02,019494,025,11,01,00,211101,6,2,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,9,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,3854.50441078909
2024,02,019494,039,11,01,00,211101,6,2,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,9,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,3854.50441078909
2024,02,019494,068,11,01,01,211101,6,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,2, ,3,3, , ,3,500,2,1, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,5,3,1,1,2, ,2,45,6,6,2,3854.50441078909
2024,02,019494,079,11,01,01,211101,6,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2,2, ,1,3, , ,3,750,2,4, ,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,2,3,5,5,1,1,2, ,2,23,6,6,2,3854.50441078909
2024,02,019504,025,11,01,01,211101,6,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,3, ,3,4, , ,3,1500,1,2, ,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2,5,2,2,1,1,2, ,1,66,3,6,2,3606.01312193762
2024,02,019504,034,11,01,01,211101,6,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, , , , , ,2,2000,2,2, ,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,3,2,3,2,1,1,2, ,1,31,3,6,2,3606.01312193762
2024,02,019504,080,11,01,00,211101,6,2,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,9,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,3606.01312193762
2024,02,019539,014,11,01,01,210607,6,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,2,2, ,4,4, , ,3,500,2,3, ,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,2,4,1,1,1,1,2, ,1,82,3,3,2,2023.93877300099
2024,02,019539,062,11,01,01,210607,6,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,3,3, ,1,1, , ,3,600,1,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,1,0,0,0,0,2,4,10,1,1,1,2, ,2,80,3,1,2,2023.93877300099
2024,02,019539,065,11,01,01,210607,6,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,3, ,1,1, , ,2,300,1,1, ,0,0,0,0,0,1,0,0,3,0,0,0,0,1,0,0,0,0,2,3,1,1,1,1,2, ,2,84,3,1,2,2023.93877300099
2024,02,019539,069,11,01,01,210607,6,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,3,3, ,3,3,3,3,2,1600,1,2, ,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,2,4,1,1,1,1,2, ,1,54,1,6,2,2023.93877300099
2024,02,019539,070,11,01,01,210607,6,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,3,3, ,1,1, , ,3,1500,1,3, ,0,0,1,0,0,1,0,0,3,1,0,0,0,0,0,1,0,0,2,4,1,1,1,1,2, ,1,85,2,3,2,2023.93877300099
2024,02,019539,071,11,01,01,210607,6,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,3,3, ,1,1,1,1,3,500,1,1, ,0,0,0,0,0,1,0,0,3,0,0,0,0,1,0,0,0,0,2,4,3,1,1,1,2, ,2,35,3,5,2,2023.93877300099
2024,02,019539,072,11,01,01,210607,6,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,3,3, ,5,5,5,5,3,2000,1,2, ,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,2,4,2,1,1,1,2, ,1,59,1,5,2,2023.93877300099
2024,02,019547,029,11,01,01,210103,6,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,2,2, , ,3,400,2,1, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,2,86,3,1,2,2023.93877311436
2024,02,019547,030,11,01,01,210103,6,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,3,3,3,3,3,400,2,1, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,1,73,2,3,2,2023.93877311436
2024,02,019547,031,11,01,01,210103,6,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,3,3,3,3,2,800,1,1, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,1,38,2,4,2,2023.93877311436
2024,02,019547,032,11,01,01,210103,6,7,2,2,2,2,2,2,1,2,2,2,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0, , , , , , , ,2,2,3, ,3,3,3,3,2,500,1,2, ,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,3,1,1,1,1,2, ,2,57,1,3,2,2023.93877311436
2024,02,019547,124,11,01,01,210103,6,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,3,3,3,3,2,500,2,4, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,1,55,2,5,2,2023.93877311436
2024,02,019547,125,11,01,00,210103,6,7,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,9,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2023.93877311436
2024,02,019547,126,11,01,00,210103,6,7,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,9,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2023.93877311436
2024,02,019547,127,11,01,01,210103,6,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,3,3,3,3,3,800,2,3, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,1,1,1,2, ,2,30,2,5,2,2023.93877311436
2024,02,019551,046,11,02,02,210115,6,6,2,2,2,2,2,2,2,2,2,2,1,2,10,0,0,0,0,0,0,1,0,0,0,0,0,0, , , , , , , ,3,2,2,1,1,1,2,2,1,1,4,3,3, , ,3,1000,2,5, ,0,1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,2,2,2,2,2,1,2, ,2,46,2,6,2,2023.93877311436
2024,02,019551,059,11,01,00,210115,6,6,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,9,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2023.93877311436
2024,02,019551,086,11,01,01,210115,6,6,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,3,3, , ,3,300,1,1, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,2,1,1,2, ,2,34,6,6,2,2023.93877311436
2024,02,019551,124,11,01,01,210115,6,6,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, , , , , ,3,500,2,3, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,1,1,1,2, ,1,49,2,6,2,2023.93877311436
2024,02,019561,077,11,01,01,210904,6,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,3, ,3,3, , ,3,500,1,1, ,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,4,3,3,1,1,2, ,2,28,1,5,2,2023.93877300099
2024,02,019561,079,11,01,00,210904,6,7,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,9,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2023.93877300099
2024,02,019561,080,11,01,01,210904,6,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,2,2, ,2,3, , ,2,250,1,2, ,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,5,10,1,1,1,2, ,1,73,2,3,2,2023.93877300099
2024,02,019561,189,11,01,01,210904,6,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,1,6,3,4, , ,3,1000,2,2, ,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,5,2,1,1,1,2, ,2,72,2,8,2,2023.93877300099
2024,02,019561,191,11,01,01,210904,6,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,1,5,3,3, , ,3,500,1,2, ,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2,4,10,1,1,1,2, ,1,74,2,4,2,2023.93877300099
2024,02,019561,192,11,01,00,210904,6,7,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,9,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2023.93877300099
2024,02,019561,195,11,01,01,210904,6,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,3,3, , ,3,400,1,1, ,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2,4,10,1,1,1,2, ,2,72,5,3,2,2023.93877300099
2024,02,019561,197,11,01,01,210904,6,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,3,2, ,3,3, , ,2,1500,1,2, ,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,5,5,1,1,1,2, ,1,59,2,5,2,2023.93877300099
2024,02,019567,029,11,01,01,210601,6,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,3,3, , ,3,600,2,1, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,1,1,1,2, ,2,49,3,6,2,2023.93877311436
2024,02,019567,030,11,01,01,210601,6,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,3, , , ,4,4,2,500,2,3, ,0,0,0,0,0,1,0,0,3,1,0,0,0,0,1,0,0,0,2,3,1,1,1,1,2, ,2,70,3,3,2,2023.93877311436
2024,02,019567,201,11,01,00,210601,6,7,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,9,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2023.93877311436
2024,02,019567,203,11,01,01,210601,6,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,3,3, , ,3,300,2,1, ,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1, ,10,10,1,1,2, ,1,73,2,3,2,2023.93877311436
2024,02,019567,204,11,01,01,210601,6,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,3,3, , ,3,800,3,4, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,2,1,1,2, ,1,47,2,5,2,2023.93877311436
2024,02,019567,205,11,01,00,210601,6,7,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,9,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2023.93877311436
2024,02,019567,208,11,01,01,210601,6,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,3,3,3,3,3,2500,2,2, ,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,2,3,1,1,1,1,2, ,2,47,5,4,2,2023.93877311436
2024,02,019589,076,11,01,01,210608,6,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,2,2, , ,3,600,1,1, ,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2,5,10,10,1,1,2, ,1,81,2,1,2,2023.93877300099
2024,02,019589,191,11,01,01,210608,6,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,2,2, , ,3,500,1,2, ,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2,3,1,1,1,1,2, ,2,62,3,5,2,2023.93877300099
2024,02,019589,192,11,01,01,210608,6,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,3, ,4,3,3,3,2,2000,1,2, ,0,0,0,0,0,1,1,0,3,1,0,0,0,0,1,0,0,0,2,5,2,1,1,1,2, ,2,37,3,6,2,2023.93877300099
