AÑO,MES,CONGLOME,VIVIENDA,HOGAR,CODPERSO,CODINFOR,UBIGEO,DOMINIO,ESTRATO,P32,P33_1,P33_2,P34,P37,P38,P38A,P39A,P40$1,P40$2,P40$3,P40$4,P40$5,P40$6,P40$7,P40$8,P41,P42$1,P42$2,P42$3,P42$4,P42$5,P42$6,P42$7,P42$8,P43,P45_1,P45_2,P46,P47,FACTOR07
2009,03,1450,079,11,02,02,130101,1,1,3,3,3, ,3,1000,1,3,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,3,10,6,6,709.14
2009,03,1450,090,11,01,01,130101,1,1,2,2,2, ,2,1500,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,1,6, ,709.14
2009,04,1451,005,11,02,02,130102,1,1,2,3,3, ,2,1000,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,3,4,4,596.36
2009,04,1451,023,11,01,01,130102,1,1,2,3,2, ,3,1500,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,5,6,6,596.36
2009,04,1451,031,11,02,02,130102,1,1,3,3,2, ,3,1000,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,2,4,4,596.36
2009,04,1451,051,11,02,02,130102,1,1,2,1,2, ,2,1200,2,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,1,6,6,596.36
2009,04,1451,063,11,02,02,130102,1,1,3,2,2, ,2,1000,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,1,6,4,596.36
2009,04,1451,086,11,01,01,130102,1,1,4,2,2, ,2,800,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,3,5,6,596.36
2009,01,1452,008,11,02,02,130401,1,4,4,3,2, ,2,1000,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,5,5,6,6,384.1
2009,01,1452,070,11,01,01,130401,1,4,2,1,1,5,2,500,3,3,0,0,0,0,1,0,0,0,4, , , , , , , , , ,5,5,6, ,384.1
2009,01,1452,080,11,01,01,130401,1,4,2,3,3, ,2,800,2,3,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,10,3,6, ,384.1
2009,02,1453,012,11,01,01,130401,1,4,2,2,3, ,2,1000,1,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,3,3,6, ,504.02
2009,02,1453,022,11,01,01,130401,1,4,4,3,3, ,2,1200,1,1,0,0,0,0,0,0,0,1, , , , , , , , , , ,7,4,6, ,504.02
2009,02,1453,032,11,01,01,130401,1,4,4,2,2, ,2,2000,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,10,6, ,504.02
2009,02,1453,048,11,01,01,130401,1,4,4,2,3, ,2,3000,3,2,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,2,3,3,6,6,504.02
2009,02,1453,073,11,02,02,130401,1,4,4,2,3, ,1,2500,1,1,0,0,1,0,0,0,0,0,2,0,0,1,0,0,1,1,0,2,3,2,6,6,504.02
2009,02,1453,106,11,01,01,130401,1,4,2,2,2, ,3,1000,1,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2,3,3,6,6,504.02
2009,05,1454,001,12,01,01,130401,1,4,2,2,2, ,2,2500,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,1,4,6,335.28
2009,05,1454,001,22,01,01,130401,1,4,3,2,3, ,2,1200,2,3,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,3,3,6,5,335.28
2009,05,1454,029,11,02,02,130401,1,4,2,2,2, ,2,2000,2,2,0,0,1,0,0,0,0,0,4, , , , , , , , , ,10,10,9,6,335.28
2009,05,1454,053,11,01,01,130401,1,4,4,1,2, ,2,1500,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,4,6,6,335.28
2009,05,1454,067,11,01,01,130401,1,4,2,2,2, ,3,600,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,3,6,6,335.28
2009,07,1455,002,11,01,01,130401,1,4,2,2,2, ,2,2000,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,6,388.76
2009,07,1455,025,11,01,01,130401,1,4,2,2,2, ,1,1200,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,2,6,6,388.76
2009,07,1455,038,11,02,02,130401,1,4,2,2,2, ,2,1000,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,2,10,10,9,4,388.76
2009,07,1455,061,11,02,02,130401,1,4,4,3,3, ,2,2000,1,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,3,3,6,6,388.76
2009,07,1455,072,11,02,02,130401,1,4,2,2,2, ,2,1000,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,1,6,6,388.76
2009,08,1456,007,11,01,01,130401,1,4,4,3,3, ,1,1000,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,10,1,4, ,510.12
2009,08,1456,018,11,01,01,130401,1,4,2,1,1,6,3,1200,2,4,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,3,4,5, ,510.12
2009,08,1456,032,11,01,01,130401,1,4,4,3,3, ,2,1500,1,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,2,2,6,4,510.12
2009,08,1456,043,11,01,01,130401,1,4,4,2,3, ,1,600,1,1,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6,6,510.12
2009,08,1456,067,11,01,01,130401,1,4,4,2,2, ,2,700,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,10,6, ,510.12
2009,08,1456,077,11,02,02,130401,1,4,2,2,2, ,3,2000,1,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,2,3,2,6,4,510.12
2009,10,1457,002,12,01,01,130401,1,4,3,3,3, ,3,900,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,3,5, ,472.42
2009,10,1457,002,22,02,02,130401,1,4,2,2,2, ,2,600,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,5,5,4,4,472.42
2009,10,1457,013,11,02,02,130401,1,4,2,2,2, ,3,2500,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,1,6,6,472.42
2009,10,1457,023,11,01,01,130401,1,4,2,2,2, ,2,1600,1,1,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,10,6, ,472.42
2009,10,1457,033,11,01,01,130401,1,4,2,2,2, ,3,1000,1,4,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6,6,472.42
2009,10,1457,085,11,02,02,130401,1,4,2,3,2, ,2,1500,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,10,9,5,472.42
2009,02,1458,013,11,01,01,130702,1,4,4,3,1,5,2,1500,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,3,6, ,460.93
2009,02,1458,025,11,01,01,130702,1,4,2,3,1,5,3,2000,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6, ,460.93
2009,02,1458,040,11,02,02,130702,1,4,4,3,3, ,2,3000,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,10,9,6,460.93
2009,02,1458,063,11,01,01,130702,1,4,2,2,2, ,2,1500,3,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6, ,460.93
2009,02,1458,074,11,01,01,130702,1,4,2,3,2, ,2,400,3,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,2,5, ,460.93
2009,02,1458,100,11,01,01,130702,1,4,2,2,2, ,3,700,3,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,5,3,6,6,460.93
2009,05,1459,002,11,01,01,130702,1,4,2,2,2, ,2,1000,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,10,4, ,527.94
2009,05,1459,028,11,01,01,130702,1,4,1,3,2, ,3,950,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,2,4, ,527.94
2009,05,1459,040,11,02,02,130702,1,4,4,2,2, ,3,1500,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,2,6,6,527.94
2009,05,1459,065,11,01,01,130702,1,4,2,2,2, ,3,1000,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,4,5,527.94
2009,05,1459,077,11,02,02,130702,1,4,3,2,2, ,2,2000,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,6,7,527.94
2009,05,1459,104,11,01,01,130702,1,4,4,3,3, ,1,1000,1,1,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2,3,3,6,5,527.94
2009,08,1460,002,11,01,01,130702,1,4,2,2,2, ,2,1500,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,3,3,6, ,612.15
2009,08,1460,027,11,01,01,130702,1,4,2,2,2, ,2,900,3,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,10,6,4,612.15
2009,08,1460,041,11,01,01,130702,1,4,2,2,2, ,2,1500,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,3,5,6,612.15
2009,08,1460,066,11,01,01,130702,1,4,4,2,2, ,3,3500,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,3,4,6,612.15
2009,08,1460,080,11,01,01,130702,1,4,2,2,1,7,3,1000,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,2,6,9,612.15
2009,08,1460,107,11,01,01,130702,1,4,4,1,3, ,2,1000,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6, ,612.15
2009,10,1461,002,11,02,02,130702,1,4,4,2,1,7,3,2500,3,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,7,7,9,6,566.9
2009,10,1461,012,11,02,02,130702,1,4,2,2,1,7,2,800,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,1,6,1,566.9
2009,10,1461,024,11,01,01,130702,1,4,1,3,1,7,3,2000,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,3,6,5,566.9
2009,10,1461,046,11,01,01,130702,1,4,4,3,3, ,2,1200,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6, ,566.9
2009,10,1461,084,11,01,01,130702,1,4,4,1,1,7,3,2000,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,10,5,6,566.9
2009,10,1461,095,11,01,01,130702,1,4,2,1,2, ,2,500,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,5, ,566.9
2009,12,1462,016,11,02,02,130702,1,4,2,3,3, ,3,1000,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,5,6,6,566.9
2009,12,1462,044,11,01,01,130702,1,4,4,2,2, ,2,1500,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,2,5, ,566.9
2009,12,1462,054,11,01,01,130702,1,4,4,2,2, ,2,2000,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6,6,566.9
2009,12,1462,079,11,01,01,130702,1,4,2,1,2, ,3,1500,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,10,6,5,566.9
2009,12,1462,090,11,02,02,130702,1,4,2,1,3, ,2,1000,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6,6,566.9
2009,12,1462,114,11,01,01,130702,1,4,4,2,2, ,2,1000,1,1,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,10,4, ,566.9
2009,03,1463,008,11,01,01,130208,1,4,4,2,3, ,2,3000,2,3,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,10,3,6,6,768.22
2009,03,1463,027,11,01,01,130208,1,4,4,2,2, ,2,1500,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,2,6,6,768.22
2009,03,1463,036,11,01,01,130208,1,4,3,1,1,5,3,1500,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,3,6,5,768.22
2009,03,1463,055,11,01,01,130208,1,4,3,2,2, ,2,2500,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,10,6, ,768.22
2009,03,1463,065,11,01,01,130208,1,4,2,3,3, ,2,800,3,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6, ,768.22
2009,03,1463,085,11,01,01,130208,1,4,4,3,3, ,2,1200,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,2,1,5, ,768.22
2009,07,1464,002,11,02,02,130208,1,4,2,2,2, ,2,2000,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,9,6,777.53
2009,07,1464,025,11,01,01,130208,1,4,2,1,3, ,3,900,3,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,5, ,777.53
2009,07,1464,037,11,02,02,130208,1,4,2,2,2, ,2,2500,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,2,1,6,777.53
2009,07,1464,062,11,01,01,130208,1,4,2,3,3, ,2,2000,3,3,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,6,6,777.53
2009,07,1464,074,11,02,02,130208,1,4,2,2,2, ,2,2000,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,1,6,777.53
2009,07,1464,097,11,01,01,130208,1,4,4,2,1,8,3,1600,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,6,6,777.53
2009,11,1465,063,11,01,01,130208,1,4,4,2,2, ,2,800,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,1,4, ,720.04
2009,11,1465,077,11,01,01,130208,1,4,2,2,1,7,3,2000,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,6,5,6,6,720.04
2009,11,1465,102,11,01,01,130208,1,4,4,3,3, ,2,900,1,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,5,3,5,5,720.04
2009,11,1465,116,11,01,01,130208,1,4,4,1,2, ,3,600,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,5,5,4, ,720.04
2009,01,1466,006,11,01,01,130104,1,4,2,3,2, ,2,1000,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,3,4,5,460.93
2009,01,1466,025,11,01,01,130104,1,4,2,3,3, ,2,1500,3,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,3,6,6,460.93
2009,01,1466,064,11,01,01,130104,1,4,2,2,2, ,2,5000,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,5,3,6,6,460.93
2009,01,1466,097,12,01,01,130104,1,4,1,1,2, ,3,500,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6, ,460.93
2009,01,1466,097,22,01,01,130104,1,4,4,2,2, ,3,2600,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,5,5,6, ,460.93
2009,04,1467,009,11,01,01,130104,1,4,4,1,3, ,2,1300,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,5,10,4, ,402.33
2009,04,1467,031,11,01,01,130104,1,4,4,1,3, ,2,800,1,2,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2,3,3,9,6,402.33
2009,04,1467,041,11,01,01,130104,1,4,2,2,2, ,2,1500,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,3,6,6,402.33
2009,04,1467,061,11,01,01,130104,1,4,1,1,2, ,3,1500,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,5,1,6,6,402.33
2009,04,1467,071,11,01,01,130104,1,4,2,1,3, ,2,2000,1,3,0,0,1,0,0,0,0,0,4, , , , , , , , , ,6,10,4,6,402.33
2009,04,1467,093,11,01,01,130104,1,4,2,2,2, ,2,600,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,10,4, ,402.33
2009,06,1468,007,11,01,01,130104,1,4,2,2,2, ,2,1000,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,10,6,6,527.94
2009,06,1468,035,11,01,01,130104,1,4,2,2,1,7,3,850,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6, ,527.94
2009,06,1468,047,11,01,01,130104,1,4,2,2,3, ,2,2000,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,2,4,4,6,6,527.94
2009,06,1468,070,11,01,01,130104,1,4,1,2,1,5,3,1000,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,4,2,6, ,527.94
2009,06,1468,080,11,02,02,130104,1,4,2,2,2, ,3,1000,2,1,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,4,6,527.94
2009,06,1468,105,11,01,01,130104,1,4,2,2,2, ,3,1000,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,10,6, ,527.94
2009,08,1469,007,11,01,01,130104,1,4,1,2,2, ,3,3000,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,1,4, ,612.15
2009,08,1469,031,11,01,01,130104,1,4,2,2,2, ,3,1000,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,4,6,612.15
2009,08,1469,046,11,02,02,130104,1,4,2,2,2, ,3,1000,3,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,3,6,4,612.15
2009,08,1469,069,11,02,02,130104,1,4,2,2,2, ,2,1500,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,10,9,6,612.15
2009,08,1469,109,11,01,01,130104,1,4,2,2,2, ,2,1250,1,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,3,10,4, ,612.15
2009,12,1470,016,11,02,02,130104,1,4,2,2,2, ,2,1000,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,9,6,566.9
2009,12,1470,027,11,01,01,130104,1,4,2,3,3, ,2,1000,1,1,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,2,4, ,566.9
2009,12,1470,039,11,01,01,130104,1,4,4,2,2, ,2,800,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,10,3, ,566.9
2009,12,1470,063,11,01,01,130104,1,4,4,2,2, ,2,2000,1,3,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,1,2,2,4,5,566.9
2009,12,1470,074,11,01,01,130104,1,4,4,2,2, ,2,600,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,5,4,4, ,566.9
2009,01,1471,003,11,01,01,130107,1,4,2,2,2, ,2,5000,1,3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,4,6,6,6,768.22
2009,01,1471,017,11,01,01,130107,1,4,3,2,2, ,2,1500,2,1,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6,6,768.22
2009,01,1471,025,11,01,01,130107,1,4,4,3,3, ,2,1600,3,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,7,3,4, ,768.22
2009,01,1471,040,11,02,02,130107,1,4,3,2,2, ,2,800,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6,6,768.22
2009,01,1471,048,11,01,01,130107,1,4,2,3,2, ,3,3000,2,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3,3,6,6,768.22
2009,01,1471,063,11,01,01,130107,1,4,2,3,2, ,3,1500,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,10,6,6,768.22
2009,06,1472,001,11,01,01,130107,1,4,4,3,3, ,1,1200,1,1,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,1,7, ,670.56
2009,06,1472,025,11,02,02,130107,1,4,2,2,2, ,2,1000,1,1,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,6,5,670.56
2009,06,1472,038,11,01,01,130107,1,4,2,2,2, ,2,1000,3,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,3,3,6,6,670.56
2009,06,1472,063,12,02,02,130107,1,4,2,2,3, ,3,1200,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6,4,670.56
2009,06,1472,063,22,01,01,130107,1,4,4,2,2, ,3,1000,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,2,6, ,670.56
2009,06,1472,076,11,02,02,130107,1,4,4,2,3, ,2,1500,2,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,10,1,6,6,670.56
2009,06,1472,100,11,01,01,130107,1,4,2,1,2, ,3,1000,3,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,2,1,6, ,670.56
2009,09,1473,033,11,01,01,130107,1,4,4,3,2, ,2,1000,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,2,6,4,777.53
2009,09,1473,045,11,01,01,130107,1,4,2,3,2, ,2,1000,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6, ,777.53
2009,09,1473,071,11,02,02,130107,1,4,4,3,3, ,2,1250,1,3,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,2,2,6,5,777.53
2009,09,1473,084,11,01,01,130107,1,4,2,2,2, ,2,1000,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,10,6, ,777.53
2009,09,1473,112,11,01,01,130107,1,4,1,2,1,7,3,2000,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6,6,777.53
2009,06,1474,003,11,02,02,130402,1,5,2,3,3, ,2,2000,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,6,6,1304.33
2009,06,1474,013,11,01,01,130402,1,5,1,1,2, ,2,1000,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,10,4, ,1304.33
2009,06,1474,025,11,01,01,130402,1,5,2,2,1,2,2,700,2,3,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,10,10,4,4,1304.33
2009,06,1474,035,11,02,02,130402,1,5,2,2,2, ,1,900,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,3,6,6,1304.33
2009,06,1474,069,11,01,01,130402,1,5,2,3,3, ,3,1200,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,6,4,1304.33
2009,06,1474,091,11,02,02,130402,1,5,2,2,2, ,3,800,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,2,6,5,1304.33
2009,12,1475,004,11,01,01,130402,1,5,1,1,2, ,2,600,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,4, ,1381.83
2009,12,1475,019,11,01,01,130402,1,5,4,2,1,6,3,4000,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,2,6, ,1381.83
2009,12,1475,030,11,02,02,130402,1,5,4,1,3, ,2,800,1,2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,2,1,1,6,6,1381.83
2009,12,1475,055,11,01,01,130402,1,5,2,1,1,6,2,700,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,3,6, ,1381.83
2009,12,1475,066,11,01,01,130402,1,5,4,1,2, ,3,2000,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,3,4,5,1381.83
2009,12,1475,103,11,01,01,130402,1,5,2,1,3, ,3,1000,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,1,6, ,1381.83
2009,05,1476,003,11,01,01,130701,1,5,2,3,3, ,3,1200,2,3,0,1,1,0,0,0,0,0,3,0,1,1,0,0,0,0,0,2,2,3,6,6,1304.33
2009,05,1476,032,11,01,01,130701,1,5,2,2,2, ,2,500,1,1,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,4, ,1304.33
2009,05,1476,042,11,01,01,130701,1,5,3,3,2, ,2,1000,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,4,4,6,6,1304.33
2009,05,1476,054,11,01,01,130701,1,5,2,2,2, ,3,2000,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,3,6,4,1304.33
2009,05,1476,100,11,01,02,130701,1,5,2,2,2, ,2,1500,1,2,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,2,2,2,4,4,1304.33
2009,11,1477,011,11,01,01,130701,1,5,2,2,2, ,2,1000,3,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,2,6, ,1053.06
2009,11,1477,034,11,01,01,130701,1,5,2,1,3, ,2,1000,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,10,6,6,1053.06
2009,11,1477,046,11,01,01,130701,1,5,2,3,3, ,2,750,1,2,0,0,1,0,0,0,0,0,3,0,1,0,0,0,1,0,0,1,2,2,6, ,1053.06
2009,11,1477,069,11,01,01,130701,1,5,2,2,1,7,2,2000,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,3,6, ,1053.06
2009,11,1477,111,11,01,01,130701,1,5,2,2,2, ,2,1000,1,2,0,0,0,0,0,0,1,0,4, , , , , , , , , ,2,2,7, ,1053.06
2009,04,1478,009,11,02,02,130206,1,5,4,2,2, ,2,700,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,4,5,4,6,994
2009,04,1478,036,11,01,01,130206,1,5,3,2,2, ,3,700,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,5,5,6,6,994
2009,04,1478,046,11,02,02,130206,1,5,1,2,2, ,2,1000,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,10,9,6,994
2009,04,1478,067,11,01,01,130206,1,5,2,3,2, ,3,1200,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,3,6,5,994
2009,04,1478,076,11,02,02,130206,1,5,2,2,2, ,2,1000,1,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,3,3,6,5,994
2009,04,1478,106,11,01,01,130206,1,5,1,3,1,8,3,2500,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,3,4,6,994
2009,10,1479,031,11,01,01,130206,1,5,2,1,3, ,3,600,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,10,4, ,1053.06
2009,10,1479,044,11,01,01,130206,1,5,2,2,2, ,2,1500,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,3,6,4,1053.06
2009,10,1479,056,11,01,01,130206,1,5,2,3,3, ,2,1000,1,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,3,10,6,6,1053.06
2009,10,1479,086,11,01,01,130206,1,5,4,2,1,6,3,1800,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,3,6,6,1053.06
2009,10,1479,110,11,01,01,130206,1,5,2,2,3, ,2,1000,3,1,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,3,6, ,1053.06
2009,03,1480,002,11,01,01,130109,1,5,2,2,2, ,3,2000,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,7,5,6,6,992.28
2009,03,1480,020,11,02,02,130109,1,5,4,2,2, ,2,2000,1,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,3,3,5,6,992.28
2009,03,1480,027,11,01,01,130109,1,5,2,2,3, ,2,2000,2,2,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,2,3,3,6,6,992.28
2009,03,1480,044,11,01,01,130109,1,5,4,2,2, ,2,4500,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6,6,992.28
2009,03,1480,054,11,01,01,130109,1,5,4,2,2, ,2,5000,3,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,3,5,6,992.28
2009,03,1480,070,11,01,01,130109,1,5,2,2,2, ,2,600,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,10,6, ,992.28
2009,09,1481,002,11,01,01,130109,1,5,2,3,2, ,2,1500,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,8,8,5, ,1683.43
