AÑO,MES,CONGLOME,VIVIENDA,HOGAR,CODPERSO,CODINFOR,UBIGEO,DOMINIO,ESTRATO,P23,P24_1,P24_2,P24_3,P24_4,P24_5,P24_6,P24_7,P24_8,P24_9,P24_10,P24_11,P25,P26_1,P26_2,P26_3,P26_4,P26_5,P26_6,P26_7,P26_8,P26_9,P26_10,P26_11,P26_12,P26_13,P27_1,P27_2,P27_3,P27_4,P27_5,P27_6,P27_7,P28,P29_1,P29_2,P29_3,P29_4,P29_5,P29_6,P32,P33_1,P33_2,P34,P34A,P34B,P34C,P34D,P37,P38,P38A,P39B1,P39B2,P40$1,P40$2,P40$3,P40$4,P40$5,P40$6,P40$7,P40$8,P41,P42A$1,P42A$2,P42A$3,P42A$4,P42A$5,P42A$6,P42A$9,P42A$7,P42A$8,P43,P44,P45_1,P45_2,P203_02,P204_02,P205_02,P206_02,P207_02,P208_02,P209_02,P301_02,TICUEST01B,FACTOR
2024,05,017819,051,22,01,00,150101,8,1,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,9,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4933.44439209446
2024,05,017819,126,11,01,01,150101,8,1,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,3,3,3,3,3,4000,2,2, ,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,2,1,10,10,1,1,2, ,2,75,5,3,2,4933.44439209446
2024,05,017819,145,12,01,01,150101,8,1,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,3,2, ,2,3, , ,3,2000,1,5, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,10,1,1,2, ,1,50,5,6,2,4933.44439209446
2024,05,017819,145,22,02,02,150101,8,1,2,1,1,1,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0, , , , , , , ,3,3,1,3,3,1,1,2,1,2, , , ,3,4,3,2000,2,3, ,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,3,1,1,1,2,1,2, ,2,37,1,5,2,4933.44439209446
2024,05,017850,017,11,01,00,150128,8,1,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,9,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5545.31714056824
2024,05,017850,083,11,01,01,150128,8,1,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,5,5,5,5,3,3500,2,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,3,1,1,2, ,2,50,2,8,2,5545.31714056824
2024,05,017850,105,11,01,00,150128,8,1,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,9,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5545.31714056824
2024,05,017850,126,11,01,00,150128,8,1,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,9,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5545.31714056824
2024,05,017850,147,11,01,01,150128,8,1,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,2,1,5, , , , ,3,2000,3,6, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,3,1,1,2, ,1,66,2,9,2,5545.31714056824
2024,05,017850,189,11,01,00,150128,8,1,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,9,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5545.31714056824
2024,05,017860,004,11,01,00,150110,8,1,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,9,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4933.44439209446
2024,05,017860,080,11,02,02,150110,8,1,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,1,2, , , , , ,2,2000,1,5, ,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,5,5,5,2,1,2, ,2,53,2,7,2,4933.44439209446
2024,05,017860,120,11,01,01,150110,8,1,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,2,2,2,2,3,5000,3,5, ,0,0,1,0,0,0,0,0,4, , , , , , , , , , , ,5,1,1,1,2, ,1,68,6,6,2,4933.44439209446
2024,05,017860,137,11,01,01,150110,8,1,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,2, , , , , ,2,3000,2,1, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,1,1,1,2, ,2,59,6,6,2,4933.44439209446
2024,05,017860,153,11,01,01,150110,8,1,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,2, ,1,3, , ,3,3000,2,4, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,4,1,1,2, ,1,72,3,9,2,4933.44439209446
2024,05,017878,021,11,02,02,150143,8,1,2,1,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0, , , , , , , ,1,2,2,1,3,2,2,2,3,1,3,2,2, , ,3,3000,2,4, ,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,3,1,1,2,1,2, ,2,46,2,6,2,4467.2426933
2024,05,017878,032,11,01,00,150143,8,1,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,9,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4467.2426933
2024,05,017878,045,11,01,00,150143,8,1,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,9,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4467.2426933
2024,05,017878,061,11,01,01,150143,8,1,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,1,1,7,9,9, , ,3,2500,2,3, ,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,3,2,10,10,1,1,2, ,1,46,2,5,2,4467.2426933
2024,05,017878,076,11,01,01,150143,8,1,2,2,2,2,2,2,2,2,1,2,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1, , , , , , , ,3,1,3, ,1,1, , ,3,3500,2,3, ,0,0,0,0,0,0,1,0,4, , , , , , , , , , , ,5,1,1,1,2, ,1,53,6,6,2,4467.2426933
2024,05,017878,103,11,01,00,150143,8,1,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,9,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4467.2426933
2024,05,017885,083,11,02,02,150103,8,1,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,3,3, , , , , ,2,3500,1,7, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,10,2,1,2, ,2,62,2,8,2,4933.44413632738
2024,05,017885,116,11,01,00,150103,8,1,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,9,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4933.44413632738
2024,05,017885,132,11,01,00,150103,8,1,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,9,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4933.44413632738
2024,05,017885,166,11,01,00,150103,8,1,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,9,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4933.44413632738
2024,05,017896,021,11,02,02,150110,8,1,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, , , , , ,3,5000,2,3, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,2,2,1,2, ,2,43,2,5,2,3934.89627234842
2024,05,017896,035,11,01,00,150110,8,1,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,9,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,3934.89627234842
2024,05,017896,066,11,01,00,150110,8,1,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,9,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,3934.89627234842
2024,05,017896,081,11,01,01,150110,8,1,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,9,9, , ,3,3500,3,3, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,10,1,1,2, ,1,60,2,6,2,3934.89627234842
2024,05,017902,016,11,01,01,150108,8,1,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,3,2, , , , , ,3,6000,2,5, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,5,1,1,1,2, ,1,63,1,8,2,5545.31714056824
2024,05,017902,038,11,01,00,150108,8,1,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,9,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5545.31714056824
2024,05,017902,072,11,01,00,150108,8,1,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,9,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5545.31714056824
2024,05,017902,149,11,01,01,150108,8,1,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,3, , , , , ,3,1500,1,5, ,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,5,3,3,1,1,2, ,2,71,3,8,2,5545.31714056824
2024,05,017916,003,11,01,01,150142,8,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0, , , , , , , ,2,3,3, , , ,3,3,2,2000,1,3, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,5,1,1,1,2, ,1,44,1,7,2,4933.44439209446
2024,05,017916,022,11,01,00,150142,8,1,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,9,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4933.44439209446
2024,05,017916,076,11,01,00,150142,8,1,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,9,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4933.44439209446
2024,05,017916,096,11,01,00,150142,8,1,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,9,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4933.44439209446
2024,05,017916,115,11,01,00,150142,8,1,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,9,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4933.44439209446
2024,05,017921,006,11,01,00,150132,8,1,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,9,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4467.2426933
2024,05,017921,027,11,01,00,150132,8,1,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,9,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4467.2426933
2024,05,017921,084,11,02,02,150132,8,1,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,2,2, , , ,2,2,3,1500,1,2, ,0,1,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,2,5,10,1,2,1,2, ,2,22,1,5,2,4467.2426933
2024,05,017921,103,11,01,01,150132,8,1,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,3, , , , , ,1,3000,1,1, ,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,5,5,1,1,1,2, ,1,65,3,5,2,4467.2426933
2024,05,017921,154,11,01,01,150132,8,1,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,3,3, ,2,2, , ,2,1200,1,4, ,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1, ,5,2,1,1,2, ,2,43,6,6,2,4467.2426933
2024,05,017939,049,11,01,01,150114,8,1,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,3, , , , , ,3,2500,2,5, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,9,5,1,1,2, ,1,76,2,10,2,5545.31714056824
2024,05,017939,062,11,01,00,150114,8,1,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,9,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5545.31714056824
2024,05,017968,041,12,01,01,150132,8,1,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,2,2, ,9,9, , ,3,1000,3,4, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,1,1,1,2, ,1,39,1,8,2,4467.24269308495
2024,05,017968,041,22,01,01,150132,8,1,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,3,3, , , , , ,3,99999,2,0,1,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,1,1,1,2, ,2,63,5,3,2,4467.24269308495
2024,05,017968,088,11,01,01,150132,8,1,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,2,2, , , , , ,3,99999,2,5, ,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1, ,2,2,1,1,2, ,2,68,3,5,2,4467.24269308495
2024,05,017968,111,11,01,01,150132,8,1,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,2,3, , , , , ,3,800,2,4, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,10,1,1,2, ,1,59,2,4,2,4467.24269308495
2024,05,017968,135,11,01,01,150132,8,1,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,2,2, , , ,5,5,3,99999,2,5, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,10,1,1,2, ,2,72,2,1,2,4467.24269308495
2024,05,017968,158,11,01,00,150132,8,1,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,9,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4467.24269308495
2024,05,017969,011,11,01,00,150103,8,1,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,9,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5246.52836313122
2024,05,017969,072,11,01,00,150103,8,1,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,9,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5246.52836313122
2024,05,017969,091,11,01,00,150103,8,1,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,9,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5246.52836313122
2024,05,017969,111,11,01,00,150103,8,1,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,9,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5246.52836313122
2024,05,017969,130,11,01,00,150103,8,1,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,9,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5246.52836313122
2024,05,017983,018,11,01,00,150122,8,1,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,9,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,6089.7204214916
2024,05,017983,031,11,01,00,150122,8,1,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,9,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,6089.7204214916
2024,05,017983,065,11,02,02,150122,8,1,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,3,3, , , , , ,3,6000,2,7, ,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,1,7,7,2,1,2, ,2,63,2,6,2,6089.7204214916
2024,05,017983,098,11,01,01,150122,8,1,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2,2, , , , , ,3,3000,3,6, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,9,9,1,1,2, ,2,38,6,11,2,6089.7204214916
2024,05,017983,109,11,01,00,150122,8,1,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,9,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,6089.7204214916
2024,05,017996,027,11,01,00,150141,8,1,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,9,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,3934.89627234842
2024,05,017996,078,11,01,01,150141,8,1,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,2, , , , , ,3,2500,2,4, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,5,3,1,1,2, ,1,44,1,8,2,3934.89627234842
2024,05,017996,095,11,01,00,150141,8,1,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,9,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,3934.89627234842
2024,05,017996,144,11,01,01,150141,8,1,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, , , , , ,3,1000,3,5, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,3,1,1,2, ,1,70,5,6,2,3934.89627234842
2024,05,018009,004,11,01,01,150108,8,1,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,1,2, ,2,2,1,1,3,2500,1,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,1,49,1,6,2,5246.52836313122
2024,05,018009,025,11,02,02,150108,8,1,3,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,2, , , , , ,3,2200,2,5, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,1,2,1,2, ,2,64,2,3,2,5246.52836313122
2024,05,018009,066,11,01,01,150108,8,1,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2,2, ,2,2,2,2,2,1500,2,1, ,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,2,5,9,5,1,1,2, ,2,29,6,7,2,5246.52836313122
2024,05,018009,087,11,01,00,150108,8,1,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,9,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5246.52836313122
2024,05,018009,108,11,02,02,150108,8,1,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2,2, ,3,3,3,3,3,700,3,6, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,10,2,1,2, ,2,27,1,6,2,5246.52836313122
2024,05,018009,129,12,01,01,150108,8,1,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,2, , , , , ,2,2500,2,3, ,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,5,3,3,1,1,2, ,2,59,5,4,2,5246.52836313122
2024,05,018009,129,22,01,01,150108,8,1,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,2, ,9,9, , ,3,1500,2,4, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,5,2,1,1,2, ,1,43,1,6,2,5246.52836313122
2024,05,018018,014,11,02,02,150103,8,1,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,3,3, , ,3,2000,1,5, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,2,2,1,2, ,2,34,1,6,2,4933.44439209446
2024,05,018018,029,11,01,00,150103,8,1,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,9,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4933.44439209446
2024,05,018018,058,11,01,00,150103,8,1,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,9,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4933.44439209446
2024,05,018018,073,11,01,01,150103,8,1,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,3,3, ,2,2, , ,3,2000,1,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,1,1,1,2, ,1,42,1,6,2,4933.44439209446
2024,05,018018,088,11,01,01,150103,8,1,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,1,3, , , , ,3,2000,3,7, ,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,3,2,2,1,1,2, ,2,52,3,6,2,4933.44439209446
2024,05,018018,103,11,01,01,150103,8,1,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,1,1,3,3, , ,3,1000,1,3, ,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,2,1,1,1,1,2, ,1,64,6,8,2,4933.44439209446
2024,05,018030,065,11,01,00,150131,8,1,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,9,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,3934.89627234842
2024,05,018033,076,11,01,00,150140,8,1,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,9,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,6089.7204214916
2024,05,018033,088,11,01,00,150140,8,1,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,9,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,6089.7204214916
2024,05,018033,100,11,01,01,150140,8,1,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2,2, , , , , ,3,3000,3,8, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,3,1,1,2, ,2,78,3,8,2,6089.7204214916
2024,05,018033,125,11,01,00,150140,8,1,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,9,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,6089.7204214916
2024,05,018039,013,11,01,01,150110,8,1,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,3,2, , , , , ,3,2000,3,5, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,3,1,1,2, ,2,62,3,5,2,3700.08329407085
2024,05,018039,060,11,01,01,150110,8,1,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,3,3, , , , , ,2,3000,2,5, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,3,1,1,2, ,2,62,6,8,2,3700.08329407085
2024,05,018039,091,11,01,00,150110,8,1,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,9,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,3700.08329407085
2024,05,018039,120,11,01,01,150110,8,1,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,7, , , , ,3,5000,3,7, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,5,7,1,1,2, ,1,64,1,11,2,3700.08329407085
2024,05,018065,030,11,01,00,150103,8,1,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,9,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4467.2426933
2024,05,018065,051,11,01,00,150103,8,1,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,9,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4467.2426933
2024,05,018065,071,11,01,01,150103,8,1,2,2,2,2,2,2,2,1,2,2,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1, , , , , , , ,2,3,2, , , , , ,2,2500,3,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,1,68,3,4,2,4467.2426933
2024,05,018065,092,11,01,01,150103,8,1,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,2, , , ,5,5,3,2000,2,3, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,3,1,1,2, ,1,47,2,6,2,4467.2426933
2024,05,018065,133,11,01,01,150103,8,1,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,2, , , , , ,2,1000,1,1, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,2,71,5,3,2,4467.2426933
2024,05,018090,043,11,01,01,150136,8,1,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,3,3, , , , , ,2,2000,1,0,1,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,1,1,1,2, ,2,74,2,3,2,3700.08329407085
