AÑO,MES,CONGLOME,VIVIENDA,HOGAR,CODPERSO,CODINFOR,UBIGEO,DOMINIO,ESTRATO,P23,P32,P33_1,P33_2,P34,P34A,P34B,P37,P38,P38A,P39B1,P39B2,P40$1,P40$2,P40$3,P40$4,P40$5,P40$6,P40$7,P40$8,P41,P42A$1,P42A$2,P42A$3,P42A$4,P42A$5,P42A$6,P42A$9,P42A$7,P42A$8,P43,P44,P45_1,P45_2,P203_02,P204_02,P205_02,P206_02,P207_02,P208_02,P209_02,P301_02,TICUEST01B,FACTOR07
2014,12,5044,016,11,01,01,010701,7,4,2,2,2,2, , , ,2,1500,2,2,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,1,1,1,2, ,1,49,1,10,2,125.7
2014,12,5044,028,11,01,01,010701,7,4,2,3,1,2, ,3,3,3,500,2,4,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,10,1,1,2, ,1,64,2,5,2,125.7
2014,12,5044,053,11,01,01,010701,7,4,2,2,2,2, ,2,2,3,1000,2,3,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,2,54,3,3,2,125.7
2014,12,5044,077,11,01,01,010701,7,4,2,2,2,2, ,2,2,2,500,2,2,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,2,64,5,3,2,125.7
2014,12,5044,089,11,01,01,010701,7,4,2,2,2,2, , , ,3,800,2,2,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,2,1,1,2, ,2,37,5,5,2,125.7
2014,12,5097,007,11,01,01,010704,7,8,2,2,2,3, , , ,3,500,1,1,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,2,5,3,1,1,1,2, ,1,29,1,4,2,57.24
2014,12,5097,009,11,01,01,010704,7,8,2,4,2,2, ,4,4,2,1000,1,1,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,10,1,1,2, ,1,48,2,3,2,57.24
2014,12,5097,010,11,01,01,010704,7,8,2,2,2,1,5,2,2,2,500,2,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,2,5,1,10,1,1,2, ,1,77,2,3,2,57.24
2014,12,5097,011,11,01,01,010704,7,8,2,4,2,2, , , ,2,700,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,5,10,3,1,1,2, ,1,41,2,3,2,57.24
2014,12,5097,028,11,01,01,010704,7,8,2,2,2,2, , , ,3,1000,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,3,5,1,1,1,1,2, ,1,53,2,3,2,57.24
2014,12,5097,030,11,01,01,010704,7,8,2,2,1,2, , , ,3,350,2,2,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,1,1,1,2, ,1,36,2,5,2,57.24
2014,12,5097,031,11,02,02,010704,7,8,2,4,2,2, , , ,2,500,2,1,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,3,2,1,2, ,2,18,1,4,2,57.24
2014,12,5097,050,11,01,01,010704,7,8,1,2,1,2, , , ,3,700,2,3,0,0,0,0,0,0,1,1,0,3,0,0,1,0,0,0,0,0,0,1, ,1,1,1,1,2, ,1,48,1,4,2,57.24
2014,12,5117,023,11,02,02,010706,7,7,2,4,2,2, ,2,2,3,500,1,1, ,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,5,1,1,2,1,2, ,2,53,2,1,2,54.11
2014,12,5117,024,11,02,02,010706,7,7,2,4,3,3, ,2,3,3,1000,1,2,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,1,2,1,2, ,2,37,2,5,2,54.11
2014,12,5117,026,11,02,02,010706,7,7,2,4,2,2, , , ,3,1000,1,4,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,2,2,1,2, ,2,35,1,4,2,54.11
2014,12,5117,087,11,01,01,010706,7,7,2,2,2,2, ,3,3,3,1200,1,2, ,1,0,0,0,0,0,0,0,4, , , , , , , , , , , ,2,1,1,1,2, ,1,42,1,6,2,54.11
2014,12,5117,090,11,01,01,010706,7,7,2,3,2,2, ,3,3,3,500,1,2,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,1,1,1,2, ,1,57,2,4,2,54.11
2014,12,5117,091,11,01,01,010706,7,7,2,2,2,3, , , ,2,600,1,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,2,4,2,1,1,1,2, ,1,68,2,4,2,54.11
2014,12,5117,092,11,01,01,010706,7,7,2,4,3,3, , , ,2,1000,1,2,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2,4,2,2,1,1,2, ,1,72,2,3,2,54.11
2014,12,5117,093,11,01,01,010706,7,7,2,2,3,3, , , ,3,1000,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,4,2,1,1,1,2, ,1,55,2,3,2,54.11
2014,12,5161,002,11,01,01,010601,7,8,2,4,3,3, ,1,2,2,200,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,5,2,2,1,1,2, ,1,65,5,4,2,57.24
2014,12,5161,003,11,01,01,010601,7,8,2,4,3,2, ,3,3,2,1500,2,2,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,1,1,1,2, ,1,45,2,5,2,57.24
2014,12,5161,004,11,01,01,010601,7,8,2,4,3,3, ,2,1,2,600,2,2,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,2,3,3,2,1,1,2, ,1,33,2,6,2,57.24
2014,12,5161,022,11,01,01,010601,7,8,2,2,1,1,5,1,2,3,400,1,1,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,2,70,3,3,2,57.24
2014,12,5161,047,11,01,01,010601,7,8,2,4,3,2, ,3,4,3,800,2,4,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,3,1,2,1,1,2, ,1,47,2,3,2,57.24
2014,12,5165,008,11,02,02,010609,7,7,2,2,2,2, ,2,3,3,400,2,4,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,3,1,2,2,2,1,2, ,2,38,1,4,2,54.11
2014,12,5165,009,11,01,01,010609,7,7,2,2,1,2, , , ,3,500,3,4,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,1,1,1,2, ,1,36,5,3,2,54.11
2014,12,5165,010,11,01,01,010609,7,7,2,4,1,3, ,1,2,3,400,2,1,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,3,5,2,1,1,1,2, ,1,77,2,4,2,54.11
2014,12,5165,011,11,01,01,010609,7,7,2,2,3,3, ,3,3,2,500,1,3,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,3,3,3,3,1,1,2, ,1,42,2,4,2,54.11
2014,12,5165,095,11,02,02,010609,7,7,2,4,1,1,6,2,3,3,500,1,2,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,4,4,2,1,2, ,2,45,2,4,2,54.11
2014,12,5165,096,11,01,01,010609,7,7,2,4,3,3, , , ,3,1000,2,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,3,3,2,2,1,1,2, ,1,40,2,4,2,54.11
2014,12,5165,097,11,02,02,010609,7,7,2,1,2,1,6,3,3,3,1000,2,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,4,3,3,2,1,2, ,2,33,2,4,2,54.11
2014,12,5165,098,11,02,02,010609,7,7,2,4,1,2, ,2,3,3,1000,2,4,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,3,2,1,2, ,2,35,2,4,2,54.11
2014,12,5166,003,11,01,01,010609,7,7,2,3,3,3, ,1,1,3,1000,2,3,0,0,0,1,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,2,5,1,1,1,1,2, ,1,59,2,4,2,54.11
2014,12,5166,005,11,02,02,010609,7,7,2,3,1,3, ,2,2,2,500,2,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2,5,2,1,2,1,2, ,2,37,1,4,2,54.11
2014,12,5166,082,11,01,01,010609,7,7,2,4,3,3, , , ,3,1200,2,3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,2,4,2,2,1,1,2, ,1,30,1,4,2,54.11
2014,12,5166,083,11,01,01,010609,7,7,2,4,1,3, ,2,2,2,1000,2,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2,5,2,3,1,1,2, ,1,44,2,3,2,54.11
2014,12,5166,084,11,01,01,010609,7,7,2,4,2,2, , , ,2,800,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2,5,10,10,1,1,2, ,2,67,5,3,2,54.11
2014,12,5166,087,11,01,01,010609,7,7,2,2,2,3, ,2,2,2,1000,2,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1, ,3,10,1,1,2, ,1,73,2,1,2,54.11
2014,12,5166,089,11,01,01,010609,7,7,2,3,1,1,6,2,2,3,1200,2,4,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,3,1,1,2, ,1,35,1,4,2,54.11
2014,12,5167,018,11,02,02,010611,7,7,2,4,2,2, , , ,3,1000,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,3,3,3,3,2,1,2, ,2,40,2,4,2,54.11
2014,12,5167,020,11,01,01,010611,7,7,2,2,3,3, ,2,2,3,100,1,4,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,2,1,1,2, ,1,68,1,3,2,54.11
2014,12,5167,070,11,01,01,010611,7,7,2,4,3,3, , , ,1,200,1,1, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,10,1,1,2, ,2,95,3,3,2,54.11
2014,12,5167,074,11,01,01,010611,7,7,2,4,2,2, ,1,1,3,500,2,2,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,1,1,1,2, ,2,67,3,3,2,54.11
2014,12,5167,075,11,02,02,010611,7,7,2,2,2,2, ,3,4,2,800,1,1,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,2,2,1,2, ,2,54,2,4,2,54.11
2014,12,5167,076,11,01,01,010611,7,7,2,2,2,2, , , ,3,500,1,2,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,2,1,1,2, ,1,62,2,4,2,54.11
2014,12,5167,078,11,02,02,010611,7,7,2,4,2,2, ,2,2,3,500,1,3,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,3,2,1,2, ,2,28,2,5,2,54.11
2014,12,5189,011,11,01,01,021801,2,2,2,2,1,1,3, , ,3,800,1,5,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,1,59,2,4,2,430.46
2014,12,5189,027,11,02,02,021801,2,2,2,2,2,2, ,3,3,3,600,2,3, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,10,2,1,2, ,2,41,1,4,2,430.46
2014,12,5189,044,11,02,02,021801,2,2,2,2,2,2, , , ,3,1000,2,3,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,10,2,1,2, ,2,42,2,3,2,430.46
2014,12,5189,060,11,01,01,021801,2,2,2,2,1,3, , , ,2,300,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,2,2,1,1,1,2, ,2,40,5,5,2,430.46
2014,12,5189,094,11,01,01,021801,2,2,2,2,1,1,6, , ,3,400,2,5,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,1,44,2,5,2,430.46
2014,12,5189,110,11,01,01,021801,2,2,2,1,1,2, , , ,3,400,2,3,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,2,56,5,5,2,430.46
2014,12,5221,001,11,01,01,021509,5,5,2,4,2,2, , , ,3,700,3,5,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,1,1,1,2, ,1,75,2,3,2,347.72
2014,12,5221,003,11,01,01,021509,5,5,2,4,2,2, ,3,3,3,750,1,3,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,1,43,1,6,2,347.72
2014,12,5221,007,11,01,01,021509,5,5,2,4,2,2, , , ,3,700,3,5,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,2,1,1,2, ,1,62,2,4,2,347.72
2014,12,5221,017,11,01,01,021509,5,5,2,2,2,2, , , ,3,500,3,5,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,1,76,2,3,2,347.72
2014,12,5221,022,11,01,01,021509,5,5,2,2,2,2, , , ,2,500,3,3,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,2,68,3,1,2,347.72
2014,12,5221,029,11,01,01,021509,5,5,2,4,3,2, ,2,2,3,500,1,3,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,2,69,5,1,2,347.72
2014,12,5222,008,11,02,02,020801,2,4,2,2,2,2, , , ,3,1000,3,4,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,10,2,1,2, ,2,67,2,1,2,241.72
2014,12,5222,030,11,01,01,020801,2,4,2,2,2,2, , , ,3,500,3,4,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,2,1,1,2, ,2,70,3,4,2,241.72
2014,12,5222,042,11,01,01,020801,2,4,2,1,2,2, , , ,3,1600,3,5,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,9,3,1,1,2, ,1,44,2,11,2,241.72
2014,12,5222,052,11,01,01,020801,2,4,2,2,3,3, , , ,3,1200,1,4,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,1,1,1,2, ,1,69,5,4,2,241.72
2014,12,5222,063,11,02,02,020801,2,4,2,2,2,2, , , ,3,2000,2,4,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2,3,2,2,2,1,2, ,2,63,2,4,2,241.72
2014,12,5222,074,11,01,01,020801,2,4,2,4,2,2, , , ,2,5000,2,3,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,2,2,2,1,1,2, ,2,58,4,6,2,241.72
2014,12,5231,021,11,01,01,021804,5,7,2,2,2,2, , , ,3,600,2,2,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,1,1,1,2, ,1,56,2,3,2,218.4
2014,12,5231,022,11,01,01,021804,5,7,2,3,2,2, ,2,2,3,500,2,4,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,2,1,1,2, ,1,41,1,5,2,218.4
2014,12,5231,023,11,01,01,021804,5,7,2,2,2,2, , , ,2,350,1,2,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,2,79,3,3,2,218.4
2014,12,5231,024,11,02,02,021804,5,7,2,2,1,2, ,3,3,3,300,2,4,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,2,2,1,2, ,2,32,1,4,2,218.4
2014,12,5231,088,11,01,01,021804,5,7,2,2,2,2, ,2,2,3,500,1,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,2,1,1,2, ,1,55,1,3,2,218.4
2014,12,5231,089,11,01,01,021804,5,7,2,3,2,3, ,3,3,3,300,2,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,3,2,1,1,1,2, ,2,83,3,1,2,218.4
2014,12,5231,091,11,01,01,021804,5,7,2,2,2,2, , , ,3,350,1,3,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,1,1,1,2, ,2,73,3,3,2,218.4
2014,12,5231,094,11,01,01,021804,5,7,2,3,2,3, , , ,2,700,2,3,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,2,4,2,1,1,1,2, ,1,59,2,5,2,218.4
2014,12,5266,007,11,02,02,020101,5,3,2,2,2,2, , , ,3,700,2,1,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,1,2,1,2, ,2,38,1,3,2,358.34
2014,12,5266,027,11,01,01,020101,5,3,2,1,1,2, , , ,3,4000,3,5, ,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,5,2,1,1,2, ,1,48,6,11,2,358.34
2014,12,5266,037,11,02,02,020101,5,3,2,2,1,2, , , ,3,900,2,1, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,2,2,1,2, ,2,49,1,6,2,358.34
2014,12,5266,061,11,01,01,020101,5,3,2,2,2,2, ,3,3,3,2000,1,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,1,1,1,2, ,2,55,5,3,2,358.34
2014,12,5266,072,11,01,01,020101,5,3,2,1,2,2, , , ,3,2000,2,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,1,1,1,2, ,1,63,1,4,2,358.34
2014,12,5266,092,11,02,02,020101,5,3,2,2,2,1,2, , ,3,1300,3,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,2,2,1,2, ,2,28,2,8,2,358.34
2014,12,5276,008,11,01,01,020701,5,5,2,2,1,1,5,3,3,3,400,3,1, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,1,67,2,3,2,618.16
2014,12,5276,019,11,01,01,020701,5,5,2,2,1,2, ,3,3,3,600,2,1, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,1,69,2,3,2,618.16
2014,12,5276,056,11,01,01,020701,5,5,2,2,2,2, , , ,3,500,2,1, ,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,2,4,1,1,1,1,2, ,2,70,3,1,2,618.16
2014,12,5276,064,11,02,02,020701,5,5,2,2,3,2, ,2,3,3,500,2,1, ,0,0,1,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,2,3,1,1,2,1,2, ,2,34,2,5,2,618.16
2014,12,5276,074,11,01,01,020701,5,5,2,3,3,2, , , ,3,800,3,2, ,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,2,2,2,2,1,1,2, ,1,45,2,8,2,618.16
2014,12,5276,084,11,01,01,020701,5,5,2,2,2,2, ,3,3,3,1000,3,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,1,70,2,3,2,618.16
2014,12,5306,027,11,02,02,020105,5,7,2,2,3,3, , , ,2,1000,1,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,2,1,2, ,2,52,1,1,2,218.4
2014,12,5306,031,11,01,01,020105,5,7,2,2,2,2, , , ,3,1500,1,4, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,2,1,1,2, ,1,39,2,6,2,218.4
2014,12,5306,090,11,01,01,020105,5,7,2,2,2,2, ,3,3,3,300,1,1, ,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2,2,1,10,1,1,2, ,2,78,3,1,2,218.4
2014,12,5306,092,11,02,02,020105,5,7,2,2,2,2, , , ,3,500,1,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,2,2,1,2, ,2,61,2,3,2,218.4
2014,12,5306,094,11,01,01,020105,5,7,2,2,2,2, , , ,3,1000,2,3, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,1,1,1,2, ,1,44,2,5,2,218.4
2014,12,5306,095,12,01,01,020105,5,7,2,2,2,2, , , ,3,700,2,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,2,50,5,5,2,218.4
2014,12,5306,095,22,01,01,020105,5,7,2,2,2,2, , , ,3,500,2,4, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,2,1,1,2, ,1,57,5,4,2,218.4
2014,12,5306,098,11,02,02,020105,5,7,2,2,2,2, , , ,3,1000,2,3, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,1,2,1,2, ,2,37,2,4,2,218.4
2014,12,5306,100,11,01,01,020105,5,7,2,2,2,2, ,2,2,3,600,2,1, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,1,1,1,2, ,1,85,2,1,2,218.4
2014,12,5307,032,11,01,01,020105,5,7,2,2,2,2, , , ,3,1000,1,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,2,1,1,1, ,1,43,2,4,2,218.4
2014,12,5307,033,11,01,01,020105,5,7,2,2,3,2, ,1,1,3,350,3,3, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,1,1,1,1, ,1,69,2,3,2,218.4
2014,12,5307,035,11,02,02,020105,5,7,2,2,3,2, , , ,3,2000,2,4, ,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2,2,2,1,2,1,2, ,2,32,1,6,2,218.4
2014,12,5307,094,11,01,01,020105,5,7,2,2,2,2, , , ,3,900,2,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,2,1,1,2, ,2,77,3,5,2,218.4
2014,12,5307,095,11,01,01,020105,5,7,2,2,2,2, , , ,3,320,3,1, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,1,1,1,2, ,1,82,5,3,2,218.4
2014,12,5307,096,11,01,01,020105,5,7,2,2,1,3, , , ,1,1500,1,3, ,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2,2,7,2,1,1,2, ,1,48,1,7,2,218.4
2014,12,5307,097,11,01,01,020105,5,7,2,2,2,2, , , ,3,2000,1,3, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,1,1,1,2, ,1,55,2,3,2,218.4
2014,12,5307,100,11,01,01,020105,5,7,2,2,3,2, ,3,3,2,1000,1,2, ,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,4,1,1,1,1,2, ,1,64,2,4,2,218.4
2014,12,5313,013,11,01,01,020108,5,7,2,2,3,1,6, , ,3,1500,1,2, ,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,1,2,4,1,1,1,1,2, ,1,50,2,3,2,218.4
2014,12,5313,014,11,01,01,020108,5,7,2,2,2,2, , , ,3,1000,2,1, ,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,2,2,2,2,1,1,2, ,1,57,2,3,2,218.4
2014,12,5313,015,11,01,01,020108,5,7,2,2,3,2, ,3,3,3,600,2,1, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,1,59,2,3,2,218.4
2014,12,5313,067,12,01,01,020108,5,7,2,2,2,2, , , ,2,1000,2,1, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,1,62,2,3,2,218.4
2014,12,5313,067,22,02,02,020108,5,7,2,2,2,2, , , ,3,800,1,1, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,1,2,1,2, ,2,21,1,6,2,218.4
2014,12,5313,068,11,01,01,020108,5,7,2,2,2,2, ,3,3,3,400,2,1, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,2,80,3,3,2,218.4
2014,12,5313,073,11,02,02,020108,5,7,2,2,2,1,5,2,2,3,400,3,1, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,2,1,2, ,2,74,2,1,2,218.4
2014,12,5313,076,11,01,01,020108,5,7,2,2,1,2, ,3,2,3,300,2,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,2,1,1,2, ,1,69,2,3,2,218.4
2014,12,5313,077,11,01,01,020108,5,7,2,2,2,2, , , ,2,600,2,3, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,2,1,1,2, ,1,46,2,5,2,218.4
2014,12,5320,002,11,01,01,020401,5,7,2,2,2,2, , , ,3,200,2,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,1,64,3,4,2,218.4
2014,12,5320,010,11,02,02,020401,5,7,2,2,2,1,6,2,2,3,1000,2,1, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,1,2,1,2, ,2,45,2,4,2,218.4
2014,12,5320,074,11,01,01,020401,5,7,2,2,2,2, , , ,2,500,2,2, ,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,2,3,1,1,1,1,2, ,2,52,3,3,2,218.4
2014,12,5320,077,11,01,01,020401,5,7,2,2,2,2, , , ,2,1500,3,2, ,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,4,10,1,1,1,2, ,1,58,2,7,2,218.4
2014,12,5320,082,11,01,01,020401,5,7,2,2,2,2, , , ,2,1000,2,2, ,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,3,1,1,1,1,2, ,1,58,2,3,2,218.4
2014,12,5320,083,11,01,01,020401,5,7,2,2,2,2, ,1,2,3,250,2,1, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,2,84,3,1,2,218.4
2014,12,5320,084,11,01,01,020401,5,7,2,4,2,2, , , ,3,1000,2,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,2,30,1,3,2,218.4
2014,12,5320,088,11,01,01,020401,5,7,2,2,2,2, , , ,3,1500,3,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,1,1,1,2, ,1,38,2,7,2,218.4
2014,12,5344,002,11,02,02,030109,6,3,2,2,1,2, , , ,3,3000,2,3,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,2,1,2, ,2,41,1,5,2,219.18
2014,12,5344,027,11,02,02,030109,6,3,2,2,2,3, , , ,3,1000,2,2,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,1,2,1,2, ,2,48,1,3,2,219.18
2014,12,5344,040,11,02,02,030109,6,3,2,2,3,2, , , ,3,2000,2,3,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,1,2,1,2, ,2,41,2,8,2,219.18
2014,12,5344,065,11,01,01,030109,6,3,2,2,2,2, , , ,3,250,2,1,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,1,76,2,3,2,219.18
2014,12,5344,078,11,02,02,030109,6,3,2,2,2,2, , , ,3,1500,2,2,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,2,1,2, ,2,18,1,6,2,219.18
2014,12,5344,103,11,01,01,030109,6,3,2,1,1,2, , , ,3,1000,2,3,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,6,4,1,1,2, ,2,57,6,9,2,219.18
2014,12,5376,016,11,01,01,030201,6,4,3,2,1,2, , , ,2,500,2,2,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,2,58,3,1,2,216.47
2014,12,5376,030,11,01,01,030201,6,4,2,2,1,1,8, , ,3,1500,3,4, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,1,1,1,2, ,1,49,2,4,2,216.47
2014,12,5376,043,11,01,01,030201,6,4,2,2,2,2, , , ,3,700,2,2,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,2,33,5,4,2,216.47
2014,12,5376,070,11,01,01,030201,6,4,2,2,1,2, , , ,3,450,2,4,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,2,1,1,1,1,2, ,1,49,2,3,2,216.47
2014,12,5376,084,11,01,00,030201,6,4,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,216.47
