AÑO,MES,CONGLOME,VIVIENDA,HOGAR,CODPERSO,CODINFOR,UBIGEO,DOMINIO,ESTRATO,P32,P33_1,P33_2,P34,P37,P38,P38A,P39A,P40$1,P40$2,P40$3,P40$4,P40$5,P40$6,P40$7,P40$8,P41,P42$1,P42$2,P42$3,P42$4,P42$5,P42$6,P42$7,P42$8,P43,P45_1,P45_2,P46,P47,FACTOR07
2008,06,0232,041,11,01,01,020105,5,7,2,2,2, ,2,300,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,1, ,252.73
2008,06,0232,043,11,01,01,020105,5,7,4,3,3, ,2,400,1,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,1,1,1,1,252.73
2008,06,0232,045,11,01,01,020105,5,7,2,2,2, ,3,100,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,1,1,1,252.73
2008,06,0232,046,11,01,01,020105,5,7,2,2,3, ,3,200,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,1, ,252.73
2008,06,0232,113,11,02,02,020105,5,7,2,2,2, ,3,200,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,1,1,252.73
2008,06,0232,114,11,01,01,020105,5,7,2,2,2, ,3,600,2,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,2,1,1, ,252.73
2008,06,0232,115,11,01,01,020105,5,7,2,3,3, ,3,150,2,2,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,2,1,1,1,9,252.73
2008,06,0232,116,11,01,01,020105,5,7,2,2,2, ,3,600,2,3,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,2,1,1,1, ,252.73
2008,07,0233,007,11,01,00,020105,5,7,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,253.79
2008,07,0233,015,11,02,02,020105,5,7,2,2,2, ,3,200,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,1,1,1,253.79
2008,07,0233,017,11,02,02,020105,5,7,2,2,3, ,3,200,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,10,1,1,253.79
2008,07,0233,031,11,01,01,020105,5,7,2,2,2, ,3,480,2,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2,1,1,1,1,253.79
2008,07,0233,037,11,01,01,020105,5,7,2,2,2, ,3,400,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,1, ,253.79
2008,07,0233,041,11,02,02,020105,5,7,2,2,2, ,3,500,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,1,1,1,1,253.79
2008,07,0233,042,11,02,02,020105,5,7,2,3,3, ,3,150,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,1,1,1,1,253.79
2008,07,0233,044,11,01,01,020105,5,7,2,2,2, ,3,100,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,1,1,253.79
2008,08,0234,023,11,02,02,020108,5,7,2,2,3, ,2,300,1,2,0,0,1,0,0,0,0,0,4, , , , , , , , , ,2,1,6,1,253.79
2008,08,0234,026,11,01,01,020108,5,7,2,2,3, ,3,300,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,1, ,253.79
2008,08,0234,027,11,02,02,020108,5,7,2,2,2, ,2,200,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,1,1,253.79
2008,08,0234,028,11,01,01,020108,5,7,2,3,2, ,3,200,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,5,1,253.79
2008,08,0234,067,11,01,01,020108,5,7,1,2,1,6,3,3000,1,3,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,2,2,2,6,1,253.79
2008,08,0234,069,11,01,01,020108,5,7,4,2,3, ,3,200,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,253.79
2008,08,0234,071,11,02,02,020108,5,7,1,2,1,3,3,2000,3,3,0,0,1,0,0,0,0,0,4, , , , , , , , , ,2,2,9,1,253.79
2008,08,0234,072,11,02,02,020108,5,7,2,2,2, ,3,250,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,1,1,253.79
2008,09,0235,008,11,01,01,020601,5,7,2,2,2, ,3,1000,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,10,1,1, ,253.79
2008,09,0235,009,11,01,01,020601,5,7,2,2,2, ,3,1500,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,1,1,253.79
2008,09,0235,010,11,01,01,020601,5,7,2,2,2, ,3,500,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,1, ,253.79
2008,09,0235,011,11,02,02,020601,5,7,2,2,2, ,3,200,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,10,10,1,1,253.79
2008,09,0235,046,11,01,01,020601,5,7,2,2,2, ,3,200,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,1, ,253.79
2008,09,0235,047,11,01,01,020601,5,7,2,3,3, ,3,200,2,1,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,1,1,253.79
2008,09,0235,048,11,02,02,020601,5,7,2,2,3, ,2,500,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,1,1,1,1,253.79
2008,09,0235,049,11,01,01,020601,5,7,2,2,2, ,3,300,2,2,0,0,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,2,1,1,1,1,253.79
2008,10,0236,001,11,01,01,020606,5,7,1,1,1,6,3,500,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,1, ,253.34
2008,10,0236,002,11,01,01,020606,5,7,1,2,1,6,3,1200,3,3,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,2,1,1,1,1,253.34
2008,10,0236,004,11,01,01,020606,5,7,2,1,2, ,3,200,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,1, ,253.34
2008,10,0236,022,11,01,01,020606,5,7,2,2,3, ,2,150,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,1,1,1,253.34
2008,10,0236,023,11,01,01,020606,5,7,2,3,2, ,3,100,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,1,1,253.34
2008,10,0236,024,11,01,01,020606,5,7,2,2,2, ,3,100,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,1, ,253.34
2008,10,0236,026,11,01,01,020606,5,7,2,3,2, ,2,100,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,1,1,253.34
2008,11,0237,019,11,01,01,020402,5,7,2,1,2, ,3,500,2,2,0,0,0,0,0,1,0,0,4, , , , , , , , , ,1,1,1,1,253.34
2008,11,0237,020,11,01,01,020402,5,7,2,2,3, ,2,400,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,1,6,253.34
2008,11,0237,023,11,02,02,020402,5,7,2,2,2, ,3,300,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,1,1,253.34
2008,11,0237,066,11,02,02,020402,5,7,2,2,2, ,3,300,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,10,1,1,253.34
2008,11,0237,068,11,01,01,020402,5,7,2,2,2, ,2,200,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,1, ,253.34
2008,11,0237,070,11,01,01,020402,5,7,2,2,2, ,3,200,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,1,1,253.34
2008,11,0237,071,11,01,01,020402,5,7,2,1,1,6,4,1500,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,5,1,1,1,253.34
2008,11,0237,073,11,02,02,020402,5,7,2,2,2, ,3,300,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,1,1,253.34
2008,12,0238,009,11,02,02,020701,5,7,2,2,3, ,2,600,1,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,3,3,6,1,253.34
2008,12,0238,011,11,01,01,020701,5,7,2,3,3, ,2,1500,2,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,2,1,6,6,253.34
2008,12,0238,012,11,01,01,020701,5,7,2,2,2, ,3,200,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,10,1, ,253.34
2008,12,0238,013,11,01,01,020701,5,7,2,3,3, ,2,500,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,1, ,253.34
2008,12,0238,074,11,02,02,020701,5,7,2,2,2, ,3,400,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,1,1,1,253.34
2008,12,0238,075,11,01,01,020701,5,7,2,2,3, ,3,400,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,1,1,253.34
2008,12,0238,076,11,02,02,020701,5,7,2,2,2, ,3,200,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,3,10,1,1,253.34
2008,12,0238,077,11,02,02,020701,5,7,2,2,3, ,2,250,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,1,1,253.34
2008,01,0239,012,11,02,02,020703,5,7,2,2,3, ,2,450,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,1,1,255.43
2008,01,0239,015,11,01,01,020703,5,7,2,2,3, ,2,600,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,1, ,255.43
2008,01,0239,016,11,01,01,020703,5,7,2,2,2, ,3,300,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,1,1,255.43
2008,01,0239,019,11,01,01,020703,5,7,4,2,2, ,2,450,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,1,1,255.43
2008,01,0239,062,11,01,01,020703,5,7,4,3,3, ,2,300,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,1,1,1, ,255.43
2008,01,0239,063,11,02,02,020703,5,7,2,2,2, ,2,600,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,1,1,255.43
2008,01,0239,066,11,02,02,020703,5,7,2,2,2, ,2,300,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,1,1,255.43
2008,01,0239,067,11,01,01,020703,5,7,2,3,3, ,2,1200,1,1,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,1,1,255.43
2008,02,0240,013,11,01,01,020303,5,7,2,2,2, ,2,200,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,3,1,1,255.43
2008,02,0240,049,11,01,01,020303,5,7,2,1,1,8,3,400,2,1,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,1, ,255.43
2008,02,0240,072,11,01,01,020303,5,7,2,2,2, ,3,200,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,1,1,255.43
2008,02,0240,073,11,01,01,020303,5,7,2,2,2, ,2,200,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,1,1,255.43
2008,02,0240,075,11,01,01,020303,5,7,2,2,2, ,3,450,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,1,1,1,255.43
2008,03,0241,002,11,01,01,021002,5,7,2,2,2, ,3,200,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,1,1,255.43
2008,03,0241,006,11,02,02,021002,5,7,2,2,2, ,2,500,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,1,1,1,1,255.43
2008,03,0241,007,11,01,01,021002,5,7,3,2,2, ,3,1200,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,1,1,255.43
2008,03,0241,010,11,01,01,021002,5,7,2,2,2, ,3,300,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,1,1,1,255.43
2008,03,0241,052,11,01,01,021002,5,7,2,1,1,3,3,300,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,1,1,255.43
2008,03,0241,055,11,01,01,021002,5,7,2,2,2, ,3,500,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,1,1,255.43
2008,03,0241,056,11,01,01,021002,5,7,4,2,2, ,3,1000,1,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,255.43
2008,03,0241,057,11,01,01,021002,5,7,4,2,2, ,3,800,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,1,1,255.43
2008,04,0242,015,11,02,02,021001,5,7,2,3,3, ,2,100,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1,1,9,1,252.73
2008,04,0242,019,11,02,02,021001,5,7,2,2,2, ,3,1000,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,1,1,252.73
2008,04,0242,020,11,01,01,021001,5,7,4,2,2, ,3,800,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,1,1,252.73
2008,04,0242,021,11,01,01,021001,5,7,2,2,2, ,3,300,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,1, ,252.73
2008,04,0242,061,11,01,01,021001,5,7,3,2,2, ,3,1000,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,10,1,1,252.73
2008,04,0242,065,11,01,01,021001,5,7,2,2,2, ,3,300,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,1,1,252.73
2008,04,0242,068,11,01,01,021001,5,7,2,2,2, ,3,800,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,1,1,252.73
2008,04,0242,070,11,01,01,021001,5,7,2,2,2, ,3,1000,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,1,1,252.73
2008,05,0243,016,11,01,01,021007,5,7,2,2,2, ,3,120,2,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,2,2,1,1,252.73
2008,05,0243,019,11,01,01,021007,5,7,2,2,2, ,3,200,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,3,1,1,252.73
2008,05,0243,023,11,01,01,021007,5,7,2,2,2, ,3,150,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,1,1,252.73
2008,05,0243,024,11,02,02,021007,5,7,2,2,2, ,2,100,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,1,1,252.73
2008,05,0243,071,11,02,02,021007,5,7,2,2,2, ,3,150,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,1,1,252.73
2008,05,0243,073,11,01,01,021007,5,7,2,2,2, ,3,500,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,1,1,252.73
2008,05,0243,074,11,01,01,021007,5,7,2,2,2, ,3,200,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,1,1,252.73
2008,05,0243,075,11,01,01,021007,5,7,2,3,3, ,2,150,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,1,1,252.73
2008,06,0244,007,11,01,01,021014,5,7,2,2,2, ,2,200,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,3,1,1,252.73
2008,06,0244,008,11,01,01,021014,5,7,2,2,2, ,3,600,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,1,1,252.73
2008,06,0244,009,11,02,02,021014,5,7,2,2,2, ,3,200,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,1,1,252.73
2008,06,0244,011,11,01,01,021014,5,7,4,3,3, ,2,100,1,1,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,1, ,252.73
2008,06,0244,048,11,01,01,021014,5,7,2,2,2, ,2,300,1,1,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,1, ,252.73
2008,06,0244,049,11,01,01,021014,5,7,2,3,3, ,3,100,1,1,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,1,9,252.73
2008,06,0244,050,11,01,01,021014,5,7,2,2,2, ,2,200,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,1, ,252.73
2008,06,0244,051,11,01,01,021014,5,7,2,3,3, ,2,150,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,1, ,252.73
2008,07,0245,001,11,01,01,021701,5,7,2,2,2, ,3,200,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,1,1,253.79
2008,07,0245,003,11,01,01,021701,5,7,2,2,2, ,3,300,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,10,7, ,253.79
2008,07,0245,007,11,01,01,021701,5,7,4,2,3, ,3,200,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,1,1,1,1,253.79
2008,07,0245,008,11,01,01,021701,5,7,2,2,2, ,3,200,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,1,1, ,253.79
2008,07,0245,032,11,01,01,021701,5,7,2,2,2, ,3,300,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,1,1,253.79
2008,07,0245,036,11,01,01,021701,5,7,2,2,2, ,3,200,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,10,1,1, ,253.79
2008,07,0245,037,11,02,02,021701,5,7,2,2,1,6,3,200,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,4,1,1,1,253.79
2008,08,0246,009,11,02,02,020508,5,7,2,2,2, ,3,400,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,1,1,1,1,253.79
2008,08,0246,011,11,02,02,020508,5,7,2,2,2, ,2,400,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,1,1,1,1,253.79
2008,08,0246,013,11,01,01,020508,5,7,2,3,3, ,2,200,2,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,1,1,1, ,253.79
2008,08,0246,048,11,02,02,020508,5,7,2,2,2, ,3,250,3,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,1,1,253.79
2008,08,0246,049,11,02,02,020508,5,7,2,3,3, ,3,300,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,10,2,1,1,253.79
2008,08,0246,050,11,01,01,020508,5,7,4,2,2, ,2,200,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,10,1,1, ,253.79
2008,08,0246,051,11,01,01,020508,5,7,2,2,2, ,3,200,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,1, ,253.79
2008,08,0246,052,11,02,02,020508,5,7,2,2,2, ,3,150,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,3,1,1,253.79
2008,09,0247,008,11,02,02,021501,5,8,2,3,3, ,3,200,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,6,6,243.22
2008,09,0247,009,11,01,01,021501,5,8,2,3,3, ,3,100,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,6,9,243.22
2008,09,0247,011,11,02,02,021501,5,8,2,3,3, ,3,100,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,6,1,243.22
2008,09,0247,012,11,02,02,021501,5,8,2,3,3, ,3,150,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6,6,243.22
2008,09,0247,067,11,02,02,021501,5,8,2,3,3, ,2,300,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,6,6,243.22
2008,09,0247,068,11,01,01,021501,5,8,2,2,3, ,3,120,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,6, ,243.22
2008,09,0247,072,11,02,02,021501,5,8,2,3,3, ,3,150,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,1,6,6,243.22
2008,09,0247,077,11,01,01,021501,5,8,2,3,3, ,3,200,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6,6,243.22
2008,10,0248,013,11,01,01,021909,5,8,2,2,2, ,3,400,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,1,1,1,1,253.34
2008,10,0248,014,11,01,01,021909,5,8,2,2,2, ,3,300,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2,2,10,1,1,253.34
2008,10,0248,015,11,01,01,021909,5,8,2,2,3, ,3,500,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,2,1,1,1,253.34
2008,10,0248,016,11,01,01,021909,5,8,2,3,3, ,2,500,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,1,1,1, ,253.34
2008,10,0248,037,11,01,01,021909,5,8,2,2,2, ,2,500,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,1,1,1,253.34
2008,10,0248,038,11,02,02,021909,5,8,2,1,3, ,3,200,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,1,1,1,1,253.34
2008,10,0248,039,11,01,01,021909,5,8,2,2,2, ,2,100,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,10,1, ,253.34
2008,10,0248,040,11,01,01,021909,5,8,2,3,3, ,2,300,3,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,1,1,253.34
2008,11,0249,009,11,01,01,021603,5,8,2,2,2, ,3,500,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,1,1,253.34
2008,11,0249,011,11,01,01,021603,5,8,2,2,2, ,3,200,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,1, ,253.34
2008,11,0249,064,11,01,01,021603,5,8,2,1,2, ,2,100,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,1,1,253.34
2008,11,0249,065,11,01,01,021603,5,8,2,1,2, ,3,500,2,3,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,1,2,1,1,1,1,253.34
2008,11,0249,066,11,01,01,021603,5,8,2,1,2, ,3,150,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,1,1,253.34
2008,11,0249,067,11,01,01,021603,5,8,2,2,2, ,3,500,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,1,1,253.34
2008,12,0250,001,11,01,01,021301,5,8,2,2,3, ,3,200,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,1,1, ,253.34
2008,12,0250,002,11,01,01,021301,5,8,2,2,2, ,3,500,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,1, ,253.34
2008,12,0250,004,11,01,01,021301,5,8,2,2,3, ,2,500,1,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,10,1,1,1,253.34
2008,12,0250,022,11,02,02,021301,5,8,2,3,3, ,3,400,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,1,1,253.34
2008,12,0250,026,11,01,01,021301,5,8,2,2,3, ,3,300,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,10,1,1,1,253.34
2008,12,0250,027,11,01,01,021301,5,8,2,3,3, ,2,800,3,3,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,2,5,5,1,1,253.34
2008,12,0250,050,11,01,01,021301,5,8,2,3,3, ,3,300,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,1,1,253.34
2008,01,0251,018,11,01,01,022001,5,8,2,2,3, ,1,300,1,1,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6, ,255.43
2008,01,0251,019,11,01,01,022001,5,8,2,1,2, ,3,600,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,1, ,255.43
2008,01,0251,020,11,01,01,022001,5,8,2,2,2, ,2,800,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,1,1,255.43
2008,01,0251,021,11,01,01,022001,5,8,2,3,3, ,1,600,1,2,0,0,0,0,1,0,0,0,4, , , , , , , , , ,3,3,1,1,255.43
2008,01,0251,075,11,02,02,022001,5,8,2,2,3, ,1,800,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1,1,1,1,255.43
2008,01,0251,076,11,01,01,022001,5,8,2,2,3, ,1,1000,1,1,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,2,3,1,1, ,255.43
2008,01,0251,078,11,01,01,022001,5,8,2,2,2, ,3,900,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,1,1,255.43
2008,01,0251,079,11,01,01,022001,5,8,2,2,2, ,3,800,3,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,1,1,255.43
2008,02,0252,036,11,01,01,020107,5,8,2,2,2, ,3,300,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,1,1,255.43
2008,02,0252,037,11,01,01,020107,5,8,3,1,1,2,3,500,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,1,1,255.43
2008,02,0252,038,11,02,02,020107,5,8,2,2,2, ,3,500,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,1,1,255.43
2008,02,0252,040,11,01,01,020107,5,8,2,2,2, ,2,300,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,1, ,255.43
2008,02,0252,056,11,01,01,020107,5,8,2,3,3, ,3,500,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,1,1,255.43
2008,02,0252,057,11,01,01,020107,5,8,2,3,3, ,3,300,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,1,1,255.43
2008,02,0252,058,11,01,01,020107,5,8,2,1,2, ,3,300,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,2,1,1, ,255.43
2008,02,0252,059,11,02,02,020107,5,8,2,2,2, ,2,1000,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,1,1,255.43
2008,03,0253,012,11,01,01,020701,5,8,4,3,3, ,2,300,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,1,1,255.43
2008,03,0253,013,11,02,02,020701,5,8,2,2,2, ,3,100,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,1,1,255.43
2008,03,0253,075,11,01,01,020701,5,8,2,2,2, ,2,600,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,1,1,255.43
2008,03,0253,076,11,01,01,020701,5,8,2,2,2, ,3,500,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,1,1,255.43
2008,03,0253,077,11,01,01,020701,5,8,4,2,2, ,3,550,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,1,1,255.43
2008,03,0253,078,11,01,01,020701,5,8,2,2,2, ,2,400,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,1, ,255.43
2008,03,0253,079,11,01,01,020701,5,8,2,2,2, ,3,500,1,1,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,1,1,255.43
2008,04,0254,010,11,01,01,021003,5,8,4,3,3, ,2,200,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,1, ,252.73
2008,04,0254,011,11,01,01,021003,5,8,4,3,3, ,2,200,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,1,1,252.73
2008,04,0254,013,11,01,01,021003,5,8,4,3,3, ,2,100,1,1,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,1, ,252.73
2008,04,0254,025,11,01,01,021003,5,8,4,2,2, ,2,50,2,1,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,1, ,252.73
