AÑO,MES,CONGLOME,VIVIENDA,HOGAR,CODPERSO,CODINFOR,UBIGEO,DOMINIO,ESTRATO,P32,P33_1,P33_2,P34,P37,P38,P38A,P39A,P40$1,P40$2,P40$3,P40$4,P40$5,P40$6,P40$7,P40$8,P41,P42$1,P42$2,P42$3,P42$4,P42$5,P42$6,P42$7,P42$8,P43,P45_1,P45_2,P46,P47,TICUEST01B,FACTOR07
2011,12,0672,014,11,02,02,060601,4,7,2,2,2, ,2,500,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,1,8,5,2,292.11
2011,12,0672,015,11,01,01,060601,4,7,2,2,2, ,3,800,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,1,6,6,2,292.11
2011,12,0672,017,11,01,01,060601,4,7,2,1,1,6,2,800,1,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,10,1,6,6,2,292.11
2011,12,0672,087,11,02,02,060601,4,7,2,2,2, ,3,300,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,10,6,6,2,292.11
2011,12,0672,090,11,01,01,060601,4,7,2,2,2, ,3,800,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,6,2,292.11
2011,12,0672,099,11,01,01,060601,4,7,2,2,2, ,3,100,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,3,1,6,5,2,292.11
2011,12,0672,100,11,01,01,060601,4,7,2,2,2, ,3,500,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,1,6, ,2,292.11
2011,02,0673,051,11,02,02,060601,4,7,2,1,1,4,2,500,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,10,9,6, ,302.19
2011,02,0673,052,11,02,02,060601,4,7,1,3,3, ,3,800,3,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,10,6,6, ,302.19
2011,02,0673,053,11,01,01,060601,4,7,4,3,3, ,3,300,3,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,1,1, , ,302.19
2011,02,0673,123,11,02,02,060601,4,7,2,3,3, ,3,200,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,1,9,7, ,302.19
2011,02,0673,124,11,01,01,060601,4,7,2,2,2, ,3,300,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,7, , ,302.19
2011,02,0673,125,11,02,02,060601,4,7,2,2,2, ,3,500,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,10,9,7, ,302.19
2011,02,0673,126,11,02,02,060601,4,7,2,2,2, ,3,300,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,10,9,7, ,302.19
2011,02,0673,128,11,01,01,060601,4,7,2,3,3, ,2,1000,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,10,1,6, , ,302.19
2011,02,0674,033,11,02,02,060602,4,7,2,2,2, ,2,1000,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,2,1,6,7,2,302.19
2011,02,0674,035,11,01,01,060602,4,7,2,2,2, ,3,200,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,10,7, ,2,302.19
2011,02,0674,036,11,02,02,060602,4,7,3,2,2, ,3,500,2,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,2,2,7,7,2,302.19
2011,02,0674,037,11,01,01,060602,4,7,2,1,2, ,3,300,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,2,7,7,2,302.19
2011,02,0674,078,11,02,02,060602,4,7,2,2,2, ,3,200,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,10,10,7,7,2,302.19
2011,02,0674,080,11,01,01,060602,4,7,2,2,2, ,3,600,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6, ,2,302.19
2011,02,0674,082,11,01,01,060602,4,7,2,2,2, ,3,400,2,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,10,2,7,7,2,302.19
2011,02,0674,084,11,01,01,060602,4,7,2,2,3, ,2,800,1,1,0,0,1,0,0,1,0,0,2,0,0,1,0,0,0,0,0,2,10,1,7,5,2,302.19
2011,03,0675,021,11,01,01,060607,4,7,2,2,2, ,2,3000,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,1,6,6,2,302.19
2011,03,0675,022,11,01,01,060607,4,7,2,1,2, ,3,200,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,1,7, ,2,302.19
2011,03,0675,024,11,02,02,060607,4,7,2,2,2, ,3,500,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,3,8,7,2,302.19
2011,03,0675,085,11,02,02,060607,4,7,2,2,2, ,3,400,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,1,7,7,2,302.19
2011,03,0675,086,11,01,01,060607,4,7,2,3,2, ,3,500,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,1,5, ,2,302.19
2011,03,0675,090,11,01,01,060607,4,7,2,2,2, ,3,500,3,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,7, ,2,302.19
2011,03,0675,091,11,01,01,060607,4,7,4,2,3, ,2,2000,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,6,5,2,302.19
2011,03,0675,092,11,02,02,060607,4,7,4,3,3, ,2,1000,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,10,6,6,2,302.19
2011,04,0676,030,11,01,01,060415,4,7,2,2,3, ,3,700,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,2,2,6,6,2,298.19
2011,04,0676,031,11,02,02,060415,4,7,2,2,2, ,3,500,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,6,6,2,298.19
2011,04,0676,032,11,02,02,060415,4,7,2,2,2, ,3,400,3,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,1,7,7,2,298.19
2011,04,0676,033,11,01,01,060415,4,7,2,2,2, ,3,200,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,1,6,6,2,298.19
2011,04,0676,064,11,01,01,060415,4,7,2,2,2, ,3,600,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,2,2,6,7,2,298.19
2011,04,0676,065,11,01,01,060415,4,7,2,1,1,6,3,1500,3,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,3,6,7,2,298.19
2011,04,0676,066,11,01,01,060415,4,7,1,2,2, ,3,600,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,1,6, ,2,298.19
2011,04,0676,067,11,01,01,060415,4,7,2,2,2, ,3,300,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,3,6,6,2,298.19
2011,05,0677,042,11,01,01,060410,4,7,2,2,2, ,3,400,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,6,6,1,298.19
2011,05,0677,043,11,01,01,060410,4,7,2,1,1,6,3,800,1,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,2,1,1,1,1,298.19
2011,05,0677,047,11,01,01,060410,4,7,4,2,2, ,3,2000,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,1,1,7, ,1,298.19
2011,05,0677,048,11,02,02,060410,4,7,2,1,1,5,3,500,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,2,1,6,5,1,298.19
2011,05,0677,099,11,01,01,060410,4,7,2,3,3, ,3,400,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,10,6,6,1,298.19
2011,05,0677,100,11,02,02,060410,4,7,2,2,2, ,2,200,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,1,1,6,6,1,298.19
2011,05,0677,101,11,02,02,060410,4,7,2,3,3, ,3,600,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,5,7,1,298.19
2011,05,0677,102,11,02,02,060410,4,7,2,2,2, ,3,1500,1,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,1,1,9,7,1,298.19
2011,06,0678,011,11,01,01,060401,4,7,4,2,2, ,2,1200,3,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,6,6,1,298.19
2011,06,0678,012,11,02,02,060401,4,7,4,2,2, ,3,500,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,1,6,6,1,298.19
2011,06,0678,013,11,01,01,060401,4,7,4,2,2, ,2,1200,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,2,1,1,6,6,1,298.19
2011,06,0678,014,11,01,01,060401,4,7,2,2,2, ,3,300,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,6,7,1,298.19
2011,06,0678,068,11,01,01,060401,4,7,4,2,2, ,2,400,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,1,1,7, ,1,298.19
2011,06,0678,071,11,01,01,060401,4,7,2,2,2, ,3,200,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,1,1,7,7,1,298.19
2011,06,0678,073,11,01,01,060401,4,7,2,3,3, ,1,100,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,10,6, ,1,298.19
2011,06,0678,074,11,02,02,060401,4,7,4,3,3, ,2,500,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,1,9,7,1,298.19
2011,07,0679,009,11,02,02,060401,4,7,2,2,2, ,3,600,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,1,4,5,2,305.25
2011,07,0679,011,11,01,01,060401,4,7,3,1,2, ,3,700,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,6, ,2,305.25
2011,07,0679,012,11,01,01,060401,4,7,2,2,2, ,2,800,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,1,6, ,2,305.25
2011,07,0679,033,11,01,01,060401,4,7,2,1,2, ,3,300,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,10,6, ,2,305.25
2011,07,0679,055,11,01,01,060401,4,7,2,2,2, ,3,600,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,1,1,1,2,305.25
2011,07,0679,056,11,01,01,060401,4,7,4,3,2, ,2,3000,1,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,6,6,2,305.25
2011,07,0679,060,11,02,02,060401,4,7,2,2,2, ,3,300,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,10,6,7,2,305.25
2011,07,0679,072,11,02,02,060401,4,7,2,2,2, ,3,400,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,1,6,5,2,305.25
2011,08,0680,025,11,02,02,060401,4,7,2,1,2, ,3,300,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,7,6,1,305.25
2011,08,0680,026,11,01,01,060401,4,7,2,1,1,3,3,1000,3,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,7, ,1,305.25
2011,08,0680,027,11,01,01,060401,4,7,4,1,2, ,2,700,2,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,2,1,7,7,1,305.25
2011,08,0680,028,11,01,01,060401,4,7,4,2,2, ,3,500,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,1,7,1,305.25
2011,08,0680,054,11,02,02,060401,4,7,2,2,2, ,3,1000,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,5,1,305.25
2011,08,0680,055,11,01,01,060401,4,7,4,2,2, ,3,700,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,5, ,1,305.25
2011,08,0680,056,11,01,01,060401,4,7,3,2,2, ,3,500,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,10,6,8,1,305.25
2011,08,0680,076,11,02,02,060401,4,7,2,3,2, ,2,100,2,2,0,0,0,0,1,0,0,0,4, , , , , , , , , ,10,10,7,7,1,305.25
2011,09,0681,005,11,01,01,060417,4,7,4,2,2, ,3,1000,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,7,6,2,305.25
2011,09,0681,006,11,01,01,060417,4,7,2,1,2, ,3,200,2,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,6,6,2,305.25
2011,09,0681,008,11,01,01,060417,4,7,2,2,3, ,2,250,1,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,10,10,1, ,2,305.25
2011,09,0681,009,11,01,01,060417,4,7,2,2,2, ,2,500,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,7,2,305.25
2011,09,0681,025,11,02,02,060417,4,7,2,2,2, ,3,1000,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,7,7,2,305.25
2011,09,0681,026,11,01,01,060417,4,7,4,2,1,6,3,400,3,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,2,1,6,6,2,305.25
2011,09,0681,027,11,01,01,060417,4,7,2,2,2, ,3,200,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,7, ,2,305.25
2011,09,0681,046,11,01,01,060417,4,7,4,2,2, ,3,1000,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,7,7,2,305.25
2011,10,0682,017,11,01,01,060408,4,7,2,1,2, ,3,20,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,1,6, ,2,292.11
2011,10,0682,019,11,01,01,060408,4,7,2,2,2, ,3,300,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,10,7,5,2,292.11
2011,10,0682,020,11,01,01,060408,4,7,4,3,2, ,3,400,1,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,1,6,6,2,292.11
2011,10,0682,021,11,02,02,060408,4,7,2,2,2, ,3,200,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,10,8,5,2,292.11
2011,10,0682,058,11,01,01,060408,4,7,4,2,2, ,3,400,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,1,7,5,2,292.11
2011,10,0682,059,11,01,01,060408,4,7,2,3,3, ,3,1000,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,1,6,6,2,292.11
2011,10,0682,060,11,02,02,060408,4,7,2,1,2, ,3,2000,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,6,2,292.11
2011,10,0682,062,11,01,01,060408,4,7,2,2,2, ,3,500,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,7,7,2,292.11
2011,11,0683,010,11,01,01,060419,4,7,2,2,1,7,2,300,2,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2,3,3,6,6,1,292.11
2011,11,0683,011,11,01,01,060419,4,7,4,3,2, ,3,600,2,2,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,2,2,1,6,7,1,292.11
2011,11,0683,013,11,01,01,060419,4,7,2,2,2, ,3,100,2,2,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,2,1,1,6, ,1,292.11
2011,11,0683,095,11,01,01,060419,4,7,2,1,1,6,3,400,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,1,7, ,1,292.11
2011,11,0683,096,11,02,02,060419,4,7,2,1,2, ,3,500,2,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2,1,1,4,7,1,292.11
2011,11,0683,097,11,01,01,060419,4,7,2,2,2, ,2,200,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,10,7, ,1,292.11
2011,11,0683,098,11,01,01,060419,4,7,4,1,2, ,2,800,2,1,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,1,7,7,1,292.11
2011,11,0683,100,11,01,01,060419,4,7,4,3,2, ,3,600,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,6,6,1,292.11
2011,12,0684,028,11,01,01,061301,4,7,2,2,2, ,3,1000,2,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2,2,10,6,7,2,292.11
2011,12,0684,029,11,01,01,061301,4,7,2,1,3, ,3,200,1,4,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,3,6, ,2,292.11
2011,12,0684,030,11,02,02,061301,4,7,2,2,2, ,3,300,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6,6,2,292.11
2011,12,0684,082,11,01,00,061301,4,7,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,292.11
2011,12,0684,083,11,01,01,061301,4,7,2,2,2, ,2,200,2,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,1,7, ,2,292.11
2011,12,0684,084,11,01,01,061301,4,7,2,2,2, ,1,1000,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,10,1,7,7,2,292.11
2011,12,0684,085,11,01,01,061301,4,7,4,2,2, ,2,300,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,1,4,4,2,292.11
2011,12,0684,086,11,02,02,061301,4,7,2,2,2, ,3,150,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,6,2,292.11
2011,01,0685,027,11,01,01,061306,4,7,2,2,2, ,3,500,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,10,5, ,2,302.19
2011,01,0685,028,11,01,01,061306,4,7,2,2,2, ,3,1000,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,6,6,2,302.19
2011,01,0685,029,11,02,02,061306,4,7,2,2,2, ,3,500,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,5,2,302.19
2011,01,0685,030,11,01,01,061306,4,7,2,2,2, ,3,300,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,10,7, ,2,302.19
2011,01,0685,063,11,02,02,061306,4,7,4,2,2, ,2,1000,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,2,6,6,2,302.19
2011,01,0685,064,11,02,02,061306,4,7,4,2,2, ,3,50,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,10,8,6, ,302.19
2011,01,0685,065,11,01,01,061306,4,7,2,2,2, ,3,1000,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,4, ,2,302.19
2011,01,0685,067,11,02,02,061306,4,7,2,2,2, ,2,100,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,3,7,7,2,302.19
2011,02,0686,035,11,01,01,061307,4,7,2,2,2, ,2,400,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,10,5, ,2,302.19
2011,02,0686,036,11,01,01,061307,4,7,4,2,2, ,2,300,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,6, ,2,302.19
2011,02,0686,039,11,01,01,061307,4,7,3,1,1,8,2,400,1,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2,10,1,6, ,2,302.19
2011,02,0686,076,11,01,01,061307,4,7,2,2,2, ,3,800,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,3,4, ,2,302.19
2011,02,0686,077,11,01,01,061307,4,7,2,2,2, ,3,400,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,2,1,6,6,2,302.19
2011,02,0686,079,11,01,01,061307,4,7,2,3,3, ,3,900,1,3,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,3,1,6, ,2,302.19
2011,03,0687,079,11,01,01,060703,4,7,2,2,2, ,3,200,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,7, ,2,302.19
2011,03,0687,080,11,02,02,060703,4,7,3,2,2, ,3,1500,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,1,6,7,2,302.19
2011,03,0687,081,11,01,01,060703,4,7,2,2,2, ,3,400,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,1,6,7,2,302.19
2011,03,0687,082,11,01,01,060703,4,7,2,2,2, ,3,500,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,6,2,302.19
2011,03,0687,142,11,01,01,060703,4,7,2,2,2, ,3,400,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,2,6,6,2,302.19
2011,03,0687,143,11,01,01,060703,4,7,2,2,2, ,3,300,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,7,2,302.19
2011,03,0687,145,11,01,01,060703,4,7,2,2,2, ,3,300,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,6,2,302.19
2011,03,0687,146,11,02,02,060703,4,7,2,2,2, ,2,500,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,6,2,302.19
2011,04,0688,001,11,01,01,060701,4,7,4,2,3, ,1,500,1,2,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,2,1,1,6, ,2,298.19
2011,04,0688,003,11,01,01,060701,4,7,4,1,2, ,3,1000,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,4,2,298.19
2011,04,0688,052,11,01,01,060701,4,7,2,2,2, ,2,500,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,3,6,6,1,298.19
2011,04,0688,053,11,01,01,060701,4,7,2,1,1,6,3,1200,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,1,6,7,2,298.19
2011,04,0688,055,11,01,01,060701,4,7,2,2,2, ,3,1000,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,1,6,7,2,298.19
2011,05,0689,075,11,01,01,060701,4,7,2,1,2, ,2,500,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,7,2,298.19
2011,05,0689,078,11,02,02,060701,4,7,1,2,2, ,3,1000,3,4,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,8,7,2,298.19
2011,05,0689,079,11,01,01,060701,4,7,2,2,2, ,3,200,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,7, ,2,298.19
2011,05,0689,080,11,01,01,060701,4,7,4,1,3, ,2,1000,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,1,1,6,7,2,298.19
2011,05,0689,154,11,01,01,060701,4,7,2,2,3, ,3,400,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,7, ,2,298.19
2011,05,0689,155,11,01,01,060701,4,7,2,2,2, ,3,1200,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,6,7,2,298.19
2011,05,0689,156,11,02,02,060701,4,7,2,1,1,6,3,400,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,1,6,7,2,298.19
2011,05,0689,157,11,01,01,060701,4,7,4,2,2, ,3,300,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,7, ,2,298.19
2011,06,0690,016,11,01,01,060701,4,7,4,1,2, ,3,800,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,7, ,2,298.19
2011,06,0690,017,11,02,02,060701,4,7,2,2,2, ,3,1000,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,2,7,7,2,298.19
2011,06,0690,018,11,02,02,060701,4,7,2,3,2, ,3,500,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6,6,1,298.19
2011,06,0690,056,11,02,02,060701,4,7,2,2,2, ,3,500,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,7,7,2,298.19
2011,06,0690,057,11,01,01,060701,4,7,2,2,2, ,3,400,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,7, ,2,298.19
2011,06,0690,058,11,02,02,060701,4,7,2,2,2, ,3,300,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,2,8,6,2,298.19
2011,06,0690,060,11,01,01,060701,4,7,3,2,2, ,2,50,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,7,2,298.19
2011,06,0690,064,11,02,02,060701,4,7,2,2,2, ,3,500,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,10,8,6,2,298.19
2011,07,0691,031,11,02,02,060701,4,7,2,2,2, ,3,500,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,1,8,7,1,305.25
2011,07,0691,096,11,02,02,060701,4,7,2,2,2, ,3,300,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,10,7,7,2,305.25
2011,07,0691,098,11,01,01,060701,4,7,2,2,2, ,3,300,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,1,7, ,2,305.25
2011,07,0691,099,11,01,01,060701,4,7,2,2,2, ,2,500,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,4,8,1,305.25
2011,07,0691,100,11,01,01,060701,4,7,2,2,2, ,3,500,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,6,7,2,305.25
2011,07,0691,101,11,01,01,060701,4,7,2,2,2, ,3,200,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,7, ,2,305.25
2011,07,0691,103,11,02,02,060701,4,7,2,2,2, ,2,200,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,7,6,2,305.25
2011,07,0691,106,11,02,02,060701,4,7,2,2,2, ,3,500,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,7,7,1,305.25
2011,08,0692,018,11,02,02,061107,4,7,4,2,3, ,2,300,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,2,1,6,6,2,305.25
2011,08,0692,019,11,01,01,061107,4,7,2,1,1,5,3,1000,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,2,6,7,2,305.25
2011,08,0692,020,11,02,02,061107,4,7,4,1,2, ,3,2000,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2,2,1,6,7,2,305.25
2011,08,0692,021,11,01,01,061107,4,7,4,3,3, ,2,500,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,3,1,6,6,2,305.25
2011,08,0692,092,11,01,01,061107,4,7,2,2,2, ,3,200,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,7, ,1,305.25
2011,08,0692,093,11,01,01,061107,4,7,2,2,2, ,2,700,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,6,6,1,305.25
2011,08,0692,095,11,01,01,061107,4,7,4,3,2, ,3,200,1,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,2,1,6,6,1,305.25
2011,08,0692,098,11,01,01,061107,4,7,2,2,2, ,3,300,3,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,7,1,305.25
2011,09,0693,021,11,01,01,061101,4,7,2,1,2, ,2,300,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,10,7, ,1,305.25
2011,09,0693,022,11,01,01,061101,4,7,2,2,2, ,2,800,2,1,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,2,7,7,1,305.25
2011,09,0693,023,11,01,01,061101,4,7,2,2,3, ,2,500,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,7,7,1,305.25
2011,09,0693,024,11,01,01,061101,4,7,2,1,2, ,3,300,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,2,7, ,1,305.25
2011,09,0693,103,11,01,01,061101,4,7,2,3,2, ,3,500,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,1,7,7,1,305.25
